user_id,first_touch_channel,conversion_id,lead_date,conversion_date,lead_stage,customer_journey,product,deal_value,country,city,conversion_status
1783,Instagram Ads,C001719,2024-01-08,2024-06-14,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,33477.18,UK,New York,Won
1783,Instagram Ads,C002112,2025-06-18,2024-02-10,MQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,10905.76,India,Mumbai,Won
1783,Instagram Ads,C004336,2025-05-16,2025-05-12,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,41874.46,Germany,Sydney,Lost
1783,Instagram Ads,C004811,2024-05-04,2025-12-02,Opportunity,YouTube Ads > Website > Direct > Purchase,,30335.8,Australia,New York,Lost
1783,Instagram Ads,C005304,2025-09-24,2025-11-13,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,19135.89,UK,Sydney,Lost
1783,Instagram Ads,C006550,2024-08-03,2025-07-04,SQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,17336.24,India,Mumbai,Lost
1783,Instagram Ads,C009507,2024-01-12,2025-02-22,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,4333.64,UK,Mumbai,Won
1784,LinkedIn Ads,C004157,2025-02-19,2025-10-11,MQL,LinkedIn Ads > Demo > Purchase,,23796.92,USA,Bangalore,Lost
1786,Organic Search,C004605,2025-04-20,2025-12-19,Won,YouTube Ads > Website > Direct > Purchase,Analytics Suite,39402.23,Australia,Bangalore,Lost
1786,Organic Search,C005695,2024-09-06,2025-09-25,SQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,32967.64,USA,New York,Won
1786,Organic Search,C006983,2024-12-08,2025-12-07,Lost,Google Ads > Website > Email > Purchase,Basic Plan,21632.21,India,Sydney,Won
1788,Google Ads,C000186,2024-06-28,2024-06-11,Lead,Google Ads > Website > Email > Purchase,Basic Plan,27691.61,Germany,Sydney,Won
1788,Google Ads,C000780,2024-06-03,2025-03-01,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,14245.84,UK,New York,Won
1788,Google Ads,C002523,2024-07-20,2024-02-08,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,36452.16,USA,New York,Won
1788,Google Ads,C002983,2024-02-22,2025-05-25,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,43490.58,UK,London,Lost
1788,Google Ads,C003114,2025-04-23,2024-11-18,MQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,47602.65,UK,Berlin,Lost
1788,Google Ads,C007474,2025-07-14,2024-05-26,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,19700.17,Germany,Mumbai,Won
1789,Facebook Ads,C003137,2024-05-29,2024-12-22,SQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,33485.01,USA,London,Won
1789,Facebook Ads,C008260,2025-12-02,2024-02-13,Lead,Facebook Ads > Website > Direct > Purchase,,49949.48,UK,Sydney,Lost
1790,LinkedIn Ads,C001021,2025-06-11,2024-09-18,MQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,4900.52,India,Berlin,Won
1790,LinkedIn Ads,C002047,2025-06-26,2024-09-13,Won,LinkedIn Ads > Demo > Purchase,Marketing Suite,9004.53,Australia,Sydney,Won
1790,LinkedIn Ads,C007555,2024-08-04,2024-04-17,SQL,Instagram Ads > Website > Email > Purchase,Basic Plan,32242.41,USA,Sydney,Won
1790,LinkedIn Ads,C009472,2025-07-17,2024-09-01,MQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,44282.99,Germany,Delhi,Won
1790,LinkedIn Ads,C009636,2024-05-21,2024-09-17,Lead,Facebook Ads > Website > Direct > Purchase,Analytics Suite,30999.27,Germany,Sydney,Lost
1791,Email,C000979,2024-10-10,2024-04-19,SQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,41311.75,UK,Sydney,Lost
1791,Email,C009222,2025-08-02,2024-08-12,MQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,23031.62,India,Delhi,Won
1792,YouTube Ads,C006570,2024-09-14,2024-05-10,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,43801.88,India,Bangalore,Won
1792,YouTube Ads,C008906,2024-04-29,2024-05-31,Opportunity,Facebook Ads > Website > Direct > Purchase,Marketing Suite,27075.36,India,Sydney,Won
1792,YouTube Ads,C009095,2025-10-08,2024-04-17,Opportunity,YouTube Ads > Website > Direct > Purchase,Pro Plan,39925.51,Australia,Bangalore,Won
1793,YouTube Ads,C002786,2024-10-15,2025-05-05,SQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,17309.54,Germany,London,Won
1793,YouTube Ads,C009888,2025-10-06,2025-12-09,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,48442.23,India,Delhi,Won
1794,Facebook Ads,C001222,2024-05-26,2024-06-16,Opportunity,Facebook Ads > Website > Direct > Purchase,Marketing Suite,22721.64,Germany,Sydney,Won
1794,Facebook Ads,C005303,2024-09-27,2025-02-08,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,2613.11,USA,,Lost
1794,Facebook Ads,C009497,2025-08-11,2024-02-02,Lost,Google Ads > Website > Email > Purchase,Basic Plan,26014.51,Germany,Bangalore,Won
1795,Instagram Ads,C001498,2024-07-05,2025-05-11,Opportunity,Instagram Ads > Website > Email > Purchase,Analytics Suite,49567.99,UK,London,Lost
1795,Instagram Ads,C003236,2025-08-25,2025-10-25,Won,Google Ads > Website > Email > Purchase,Pro Plan,5396.6,Australia,Delhi,Won
1795,Instagram Ads,C004840,2025-07-14,2024-08-26,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,24200.01,India,Bangalore,Won
1795,Instagram Ads,C007503,2024-01-17,2025-11-16,Opportunity,Google Ads > Website > Email > Purchase,Analytics Suite,36310.89,Germany,Berlin,Won
1796,Google Ads,C002955,2024-05-24,2024-09-10,Won,Instagram Ads > Website > Email > Purchase,Enterprise Plan,25659.58,India,Berlin,Won
1796,Google Ads,C007548,2025-01-10,2025-01-28,MQL,Google Ads > Website > Email > Purchase,Basic Plan,47615.95,Australia,London,Lost
1797,YouTube Ads,C001960,2025-06-28,2024-08-18,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,49900.23,Australia,London,Lost
1797,YouTube Ads,C005266,2025-06-02,2025-10-03,SQL,Google Ads > Website > Email > Purchase,Marketing Suite,26096.16,Germany,New York,Won
1797,YouTube Ads,C007431,2025-10-19,2025-06-15,SQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,45960.16,UK,London,Won
1798,Instagram Ads,C004068,2025-10-29,2025-06-22,Won,LinkedIn Ads > Demo > Purchase,Analytics Suite,38327.76,India,Berlin,Lost
1798,Instagram Ads,C004855,2025-08-03,2025-02-16,Opportunity,Google Ads > Website > Email > Purchase,,16462.92,Germany,New York,Lost
1798,Instagram Ads,C005250,2025-04-21,2025-05-11,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,26464.29,Australia,Mumbai,Won
1798,Instagram Ads,C005730,2025-09-18,2025-12-12,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,28074.07,India,Delhi,Won
1798,Instagram Ads,C006989,2024-12-29,2024-03-14,Opportunity,Google Ads > Website > Email > Purchase,Pro Plan,38911.16,Germany,Sydney,Won
1798,Instagram Ads,C008026,2025-12-30,2024-12-06,MQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,25217.77,Australia,London,Lost
1798,Instagram Ads,C008259,2025-08-06,2025-05-29,Won,Instagram Ads > Website > Email > Purchase,Marketing Suite,49931.54,Australia,Berlin,Lost
1798,Instagram Ads,C008490,2024-02-07,2025-10-19,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,34740.4,UK,New York,Won
1799,Email,C002471,2025-12-09,2024-07-27,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,15711.56,Australia,Sydney,Won
1799,Email,C003650,2024-07-23,2024-09-04,Opportunity,Google Ads > Website > Email > Purchase,Basic Plan,38182.45,Australia,Mumbai,Won
1799,Email,C004577,2025-10-07,2024-11-27,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,33108.88,UK,New York,Won
1800,Instagram Ads,C003954,2025-03-15,2024-09-12,Won,YouTube Ads > Website > Direct > Purchase,Basic Plan,1679.17,Germany,,Lost
1800,Instagram Ads,C004587,2024-06-16,2025-08-10,Opportunity,YouTube Ads > Website > Direct > Purchase,,15384.92,Germany,Mumbai,Won
1800,Instagram Ads,C007702,2024-06-30,2025-03-29,SQL,Google Ads > Website > Email > Purchase,Basic Plan,1084.07,India,Berlin,Won
1801,YouTube Ads,C003655,2024-01-22,2024-01-18,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,10360.45,Australia,London,Won
1801,YouTube Ads,C004517,2025-08-24,2025-03-20,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,11941.23,Germany,Sydney,Won
1802,YouTube Ads,C005497,2024-04-02,2024-11-03,SQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,31147.11,India,Sydney,Lost
1802,YouTube Ads,C009111,2025-02-20,2025-08-18,Opportunity,LinkedIn Ads > Demo > Purchase,Basic Plan,40503.29,India,New York,Won
1802,YouTube Ads,C009890,2025-12-04,2025-04-20,Won,LinkedIn Ads > Demo > Purchase,Marketing Suite,31070.11,India,Delhi,Won
1805,Instagram Ads,C001787,2025-07-24,2024-04-17,MQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,7908.04,Australia,Bangalore,Won
1805,Instagram Ads,C003896,2024-08-28,2024-05-27,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,13993.0,USA,London,Lost
1805,Instagram Ads,C007034,2024-05-05,2024-08-08,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,44748.17,Germany,London,Won
1805,Instagram Ads,C007136,2024-01-14,2024-08-06,MQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,43540.11,Germany,Mumbai,Won
1805,Instagram Ads,C007871,2024-06-08,2025-03-25,Lead,Facebook Ads > Website > Direct > Purchase,Analytics Suite,33521.53,UK,,Lost
1805,Instagram Ads,C007987,2024-11-05,2025-02-15,Won,Instagram Ads > Website > Email > Purchase,Enterprise Plan,30740.74,UK,Mumbai,Won
1805,Instagram Ads,C008444,2024-01-19,2024-05-14,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,22808.4,India,New York,Won
1805,Instagram Ads,C008898,2024-03-11,2025-05-04,Lost,Instagram Ads > Website > Email > Purchase,Marketing Suite,25909.07,USA,London,Won
1805,Instagram Ads,C009025,2025-07-30,2024-08-15,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,29331.83,UK,Delhi,Won
1806,Instagram Ads,C004070,2025-04-08,2024-05-21,SQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,40029.89,India,Mumbai,Lost
1806,Instagram Ads,C009324,2025-07-14,2025-08-07,MQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,37683.39,UK,Sydney,Won
1807,Instagram Ads,C002513,2024-03-17,2024-09-22,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,32194.46,India,,Lost
1807,Instagram Ads,C004328,2025-11-12,2025-11-19,MQL,Instagram Ads > Website > Email > Purchase,Pro Plan,30958.37,India,Sydney,Won
1807,Instagram Ads,C004959,2024-07-07,2024-08-15,Won,Google Ads > Website > Email > Purchase,Analytics Suite,4285.08,Germany,Berlin,Won
1809,Organic Search,C004182,2025-10-02,2025-02-27,SQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,47883.37,India,,Lost
1809,Organic Search,C004248,2024-11-09,2024-09-14,Won,Google Ads > Website > Email > Purchase,Marketing Suite,34715.63,Germany,Sydney,Won
1809,Organic Search,C006952,2024-03-30,2025-11-19,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,29103.77,USA,Bangalore,Won
1810,Organic Search,C003264,2024-02-16,2024-08-30,SQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,25670.69,USA,,Won
1810,Organic Search,C003326,2024-05-28,2024-12-31,Lead,Google Ads > Website > Email > Purchase,Basic Plan,3452.9,India,New York,Won
1810,Organic Search,C009146,2025-01-31,2024-08-26,Won,Google Ads > Website > Email > Purchase,Pro Plan,49007.12,USA,Mumbai,Won
1811,Organic Search,C009624,2025-03-06,2024-07-27,Opportunity,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,14658.66,USA,Delhi,Won
1812,Facebook Ads,C009580,2025-03-01,2025-08-11,Lost,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,6183.32,USA,,Lost
1812,Facebook Ads,C009861,2025-03-13,2025-08-06,SQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,5028.45,India,London,Won
1812,Facebook Ads,C009889,2025-07-19,2024-12-02,Opportunity,Google Ads > Website > Email > Purchase,Pro Plan,33409.72,USA,Mumbai,Lost
1813,YouTube Ads,C004679,2025-06-09,2025-12-15,Lead,LinkedIn Ads > Demo > Purchase,Pro Plan,22418.06,Germany,Delhi,Won
1813,YouTube Ads,C007911,2025-01-04,2024-01-24,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,36468.33,UK,,Lost
1814,YouTube Ads,C000373,2025-03-19,2025-05-23,SQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,9426.98,India,Delhi,Lost
1814,YouTube Ads,C002473,2025-06-30,2025-07-10,SQL,Instagram Ads > Website > Email > Purchase,Basic Plan,18492.94,UK,,Won
1815,YouTube Ads,C002286,2024-12-19,2025-05-23,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,37384.05,India,Mumbai,Won
1815,YouTube Ads,C005936,2025-05-20,2024-01-19,Lost,Google Ads > Website > Email > Purchase,Basic Plan,34744.32,USA,Bangalore,Lost
1816,Facebook Ads,C002414,2024-07-19,2024-06-24,Won,Facebook Ads > Website > Direct > Purchase,Analytics Suite,34877.24,India,London,Lost
1816,Facebook Ads,C003257,2024-12-09,2025-09-02,SQL,LinkedIn Ads > Demo > Purchase,Pro Plan,19324.34,USA,,Won
1816,Facebook Ads,C003668,2024-02-25,2024-10-16,Opportunity,Facebook Ads > Website > Direct > Purchase,Marketing Suite,28377.43,USA,New York,Won
1816,Facebook Ads,C004190,2025-08-09,2025-10-06,Won,Facebook Ads > Website > Direct > Purchase,Pro Plan,38824.44,India,London,Won
1816,Facebook Ads,C005370,2024-11-12,2025-12-20,MQL,Google Ads > Website > Email > Purchase,,9913.99,Australia,Delhi,Won
1816,Facebook Ads,C007830,2024-03-25,2025-01-01,Lost,YouTube Ads > Website > Direct > Purchase,Pro Plan,45723.39,USA,London,Lost
1816,Facebook Ads,C008644,2024-07-06,2024-07-26,Lost,Instagram Ads > Website > Email > Purchase,Pro Plan,37681.36,Australia,Berlin,Lost
1816,Facebook Ads,C008910,2024-10-19,2024-08-21,MQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,3465.55,UK,Sydney,Lost
1817,Facebook Ads,C002133,2024-01-16,2025-10-02,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,42993.62,UK,Sydney,Lost
1817,Facebook Ads,C008575,2025-05-13,2024-08-22,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,1390.14,India,Berlin,Won
1818,LinkedIn Ads,C000689,2024-09-12,2025-02-19,Won,YouTube Ads > Website > Direct > Purchase,Basic Plan,24796.82,USA,Sydney,Won
1818,LinkedIn Ads,C005490,2024-07-30,2025-07-18,Won,Facebook Ads > Website > Direct > Purchase,Basic Plan,12078.85,India,Delhi,Won
1819,Google Ads,C000297,2024-05-21,2025-03-06,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,4916.73,India,New York,Lost
1819,Google Ads,C001890,2024-07-15,2024-07-17,Won,Facebook Ads > Website > Direct > Purchase,Analytics Suite,17184.23,Germany,Delhi,Lost
1819,Google Ads,C005137,2024-12-12,2025-07-13,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,30088.02,India,New York,Lost
1820,Facebook Ads,C000262,2025-12-20,2024-02-18,Lead,YouTube Ads > Website > Direct > Purchase,Marketing Suite,4809.11,USA,Mumbai,Won
1820,Facebook Ads,C003305,2024-08-09,2025-11-27,Lead,LinkedIn Ads > Demo > Purchase,Basic Plan,34947.54,Germany,Bangalore,Won
1820,Facebook Ads,C004356,2024-07-23,2024-06-17,Lead,Google Ads > Website > Email > Purchase,Basic Plan,9283.01,India,New York,Won
1820,Facebook Ads,C007818,2024-12-18,2024-08-03,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,14780.28,UK,New York,Won
1820,Facebook Ads,C009668,2025-10-07,2024-05-31,Opportunity,Instagram Ads > Website > Email > Purchase,Basic Plan,20402.2,UK,Berlin,Won
1821,Google Ads,C000324,2025-04-06,2024-02-20,SQL,LinkedIn Ads > Demo > Purchase,Pro Plan,36865.6,UK,Sydney,Won
1821,Google Ads,C002038,2024-10-15,2024-12-12,Lost,YouTube Ads > Website > Direct > Purchase,Basic Plan,32530.17,Australia,Sydney,Won
1821,Google Ads,C003407,2024-11-08,2024-12-07,Lost,Facebook Ads > Website > Direct > Purchase,Marketing Suite,1453.82,USA,Berlin,Lost
1821,Google Ads,C004828,2024-08-27,2024-08-28,MQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,42269.6,USA,Mumbai,Won
1822,LinkedIn Ads,C001083,2025-08-21,2025-09-08,MQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,37647.18,UK,Delhi,Lost
1822,LinkedIn Ads,C004240,2025-12-27,2024-10-23,Lost,Google Ads > Website > Email > Purchase,Marketing Suite,3425.01,India,Sydney,Won
1822,LinkedIn Ads,C007637,2024-07-01,2024-05-16,Lead,LinkedIn Ads > Demo > Purchase,Marketing Suite,45698.97,India,New York,Lost
1823,Facebook Ads,C001224,2024-01-14,2024-04-28,MQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,40889.88,Australia,London,Won
1823,Facebook Ads,C001536,2025-09-05,2025-01-15,Opportunity,LinkedIn Ads > Demo > Purchase,Marketing Suite,7818.93,Germany,Delhi,Won
1826,YouTube Ads,C003526,2025-02-02,2025-11-29,MQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,28927.57,UK,Mumbai,Won
1826,YouTube Ads,C009840,2025-06-26,2024-11-18,Opportunity,Facebook Ads > Website > Direct > Purchase,,40637.0,USA,London,Won
1827,Instagram Ads,C005550,2025-11-22,2024-07-02,Lead,Facebook Ads > Website > Direct > Purchase,Analytics Suite,39783.09,UK,Bangalore,Lost
1828,Email,C003113,2024-08-02,2024-07-04,MQL,Google Ads > Website > Email > Purchase,Pro Plan,33591.89,UK,New York,Won
1828,Email,C004209,2025-11-20,2024-06-29,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,49904.26,India,Berlin,Won
1828,Email,C004678,2025-01-03,2024-09-16,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,26704.9,Australia,New York,Won
1828,Email,C005430,2025-10-26,2024-11-05,Lost,Google Ads > Website > Email > Purchase,Basic Plan,9553.41,Australia,London,Won
1828,Email,C007631,2025-01-07,2024-12-09,SQL,Facebook Ads > Website > Direct > Purchase,,26985.77,Australia,London,Won
1828,Email,C009952,2024-06-22,2024-10-28,Won,Google Ads > Website > Email > Purchase,Analytics Suite,31393.38,India,Sydney,Won
1829,Email,C002004,2025-12-05,2024-03-24,Opportunity,Google Ads > Website > Email > Purchase,Analytics Suite,14052.02,USA,,Lost
1830,YouTube Ads,C001579,2025-01-04,2024-02-24,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,15930.04,USA,Mumbai,Won
1830,YouTube Ads,C002957,2024-02-04,2024-10-14,Lost,Facebook Ads > Website > Direct > Purchase,,2877.83,India,London,Lost
1830,YouTube Ads,C008077,2024-08-11,2025-11-07,SQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,10102.34,UK,Sydney,Won
1830,YouTube Ads,C009058,2024-11-07,2025-12-29,Opportunity,LinkedIn Ads > Demo > Purchase,Pro Plan,31937.7,India,Delhi,Won
1831,Organic Search,C002502,2025-06-15,2024-03-21,SQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,32286.8,Australia,Berlin,Lost
1831,Organic Search,C004065,2025-03-06,2025-01-10,MQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,16264.79,Australia,,Won
1831,Organic Search,C004169,2024-01-17,2024-04-22,Lost,Facebook Ads > Website > Direct > Purchase,Analytics Suite,43353.59,Germany,,Won
1831,Organic Search,C005937,2024-01-26,2025-03-06,MQL,Google Ads > Website > Email > Purchase,Marketing Suite,21798.09,USA,Delhi,Won
1833,Email,C002034,2024-08-09,2024-01-20,Won,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,41629.51,Australia,London,Won
1833,Email,C002875,2025-04-10,2024-07-22,Lead,Instagram Ads > Website > Email > Purchase,Basic Plan,42264.5,UK,Delhi,Won
1833,Email,C009371,2024-11-26,2024-05-11,Opportunity,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,16381.51,UK,Mumbai,Won
1834,Google Ads,C004459,2025-02-03,2025-07-16,Opportunity,LinkedIn Ads > Demo > Purchase,Marketing Suite,16905.35,India,Sydney,Won
1835,Instagram Ads,C003583,2024-06-20,2024-09-25,Opportunity,Instagram Ads > Website > Email > Purchase,Enterprise Plan,36177.77,Australia,Berlin,Won
1835,Instagram Ads,C008939,2024-04-16,2025-07-09,MQL,Instagram Ads > Website > Email > Purchase,Basic Plan,1772.15,UK,Mumbai,Won
1835,Instagram Ads,C009738,2024-10-24,2025-11-01,Opportunity,LinkedIn Ads > Demo > Purchase,Marketing Suite,619.8,India,Sydney,Won
1836,YouTube Ads,C001741,2024-02-06,2025-09-26,MQL,Instagram Ads > Website > Email > Purchase,Pro Plan,14335.88,Australia,Bangalore,Lost
1836,YouTube Ads,C003172,2024-12-19,2024-08-13,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,44243.94,Australia,,Lost
1836,YouTube Ads,C003512,2024-04-09,2024-09-08,Lead,Facebook Ads > Website > Direct > Purchase,Analytics Suite,4087.85,Australia,Delhi,Lost
1836,YouTube Ads,C009678,2024-06-04,2024-12-11,Lost,Facebook Ads > Website > Direct > Purchase,,43967.02,Australia,,Lost
1837,Email,C000199,2024-04-29,2024-10-20,Lost,LinkedIn Ads > Demo > Purchase,Basic Plan,21387.28,Australia,New York,Lost
1837,Email,C002392,2024-05-04,2025-06-05,SQL,Instagram Ads > Website > Email > Purchase,Basic Plan,9323.82,USA,London,Won
1837,Email,C003669,2024-06-28,2025-03-27,MQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,3405.24,Australia,Berlin,Won
1837,Email,C008663,2025-03-20,2024-11-20,Won,Google Ads > Website > Email > Purchase,Basic Plan,44326.24,USA,London,Won
