conversion_id,user_id,lead_date,conversion_date,lead_stage,customer_journey,product,deal_value,country,city,conversion_status
C000816,3148,2025-10-09,2024-09-05,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,45125.0,Australia,Berlin,Won
C000817,2204,2025-07-23,2025-07-07,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,9463.49,India,Bangalore,Lost
C000818,1612,2025-01-26,2025-05-13,Won,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,24512.13,UK,,Won
C000819,2630,2025-03-31,2025-02-12,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,29156.67,Germany,Berlin,Won
C000820,1372,2025-07-09,2024-07-16,Lead,Facebook Ads > Website > Direct > Purchase,Analytics Suite,4713.4,Australia,London,Won
C000821,2120,2024-08-12,2025-12-21,MQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,40751.98,Australia,London,Won
C000822,4365,2025-04-11,2025-08-23,Opportunity,Google Ads > Website > Email > Purchase,Enterprise Plan,19907.1,UK,Delhi,Won
C000823,2933,2024-10-15,2024-03-30,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,36375.83,India,Sydney,Lost
C000824,3219,2024-11-08,2025-09-25,Lost,YouTube Ads > Website > Direct > Purchase,Pro Plan,10220.88,Germany,London,Lost
C000825,1746,2025-05-27,2024-09-01,Lost,LinkedIn Ads > Demo > Purchase,Enterprise Plan,42441.7,India,Sydney,Won
C000826,1383,2024-03-10,2024-01-08,SQL,Instagram Ads > Website > Email > Purchase,Pro Plan,6433.34,Germany,,Lost
C000827,2863,2024-08-18,2025-12-28,SQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,48547.42,USA,Berlin,Lost
C000828,2991,2025-12-25,2025-01-10,Lead,Google Ads > Website > Email > Purchase,Marketing Suite,5137.39,India,Delhi,Won
C000829,1999,2025-03-05,2025-01-04,Lead,YouTube Ads > Website > Direct > Purchase,Analytics Suite,14094.41,India,New York,Won
C000830,4073,2025-08-13,2025-10-25,Lost,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,25076.39,USA,New York,Lost
C000831,1224,2025-06-14,2025-05-15,Lead,Instagram Ads > Website > Email > Purchase,Marketing Suite,22734.79,India,Delhi,Lost
C000832,4055,2025-02-13,2025-09-08,Opportunity,LinkedIn Ads > Demo > Purchase,Analytics Suite,28703.02,India,,Won
C000833,2892,2025-01-07,2025-04-03,Lost,Google Ads > Website > Email > Purchase,Basic Plan,47390.11,USA,London,Won
C000834,1738,2024-11-05,2025-04-07,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,21108.1,UK,Bangalore,Won
C000835,1168,2025-10-12,2025-06-02,Lost,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,13037.95,India,Delhi,Won
C000836,1222,2025-10-01,2024-08-02,Lead,Facebook Ads > Website > Direct > Purchase,Pro Plan,22446.04,UK,New York,Lost
C000837,3163,2024-10-19,2024-03-20,Opportunity,Google Ads > Website > Email > Purchase,Marketing Suite,40130.9,Germany,London,Lost
C000838,3420,2024-06-29,2025-04-03,SQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,49729.17,UK,Sydney,Won
C000839,2523,2025-06-22,2025-02-02,SQL,LinkedIn Ads > Demo > Purchase,,38037.02,UK,Berlin,Won
C000840,2270,2025-09-11,2024-12-20,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,49410.52,Australia,Berlin,Won
C000841,2773,2024-09-14,2024-06-02,Lost,LinkedIn Ads > Demo > Purchase,Pro Plan,34533.14,Australia,Bangalore,Lost
C000842,1287,2024-06-23,2024-06-17,Lead,YouTube Ads > Website > Direct > Purchase,Marketing Suite,24966.27,India,Bangalore,Won
C000843,4254,2024-09-13,2025-10-30,Won,Facebook Ads > Website > Direct > Purchase,Basic Plan,46657.49,Australia,New York,Won
C000844,2213,2024-01-07,2024-12-03,MQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,6343.65,India,London,Won
C000845,1507,2024-09-05,2024-02-28,Won,Instagram Ads > Website > Email > Purchase,Marketing Suite,48924.25,UK,Bangalore,Won
C000846,3696,2024-11-29,2025-07-03,MQL,Google Ads > Website > Email > Purchase,Basic Plan,9691.58,Germany,Delhi,Lost
C000847,3800,2025-08-06,2025-06-05,Won,Instagram Ads > Website > Email > Purchase,Enterprise Plan,32638.34,UK,Bangalore,Lost
C000848,3729,2024-11-10,2024-03-18,Lost,Google Ads > Website > Email > Purchase,Analytics Suite,19553.13,India,Sydney,Lost
C000849,4170,2025-02-12,2025-09-22,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,45021.82,Germany,London,Won
C000850,3791,2024-11-03,2024-09-01,Lost,Instagram Ads > Website > Email > Purchase,Enterprise Plan,37250.56,Australia,Bangalore,Won
C000851,1770,2025-10-08,2024-11-08,SQL,YouTube Ads > Website > Direct > Purchase,,27761.72,USA,Delhi,Won
C000852,1150,2025-05-07,2024-05-24,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,45031.21,Germany,Berlin,Lost
C000853,1685,2025-02-04,2025-01-09,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,46009.82,Australia,Mumbai,Won
C000854,1580,2025-01-23,2024-06-27,Lost,LinkedIn Ads > Demo > Purchase,,28161.26,India,Sydney,Won
C000855,1015,2024-11-04,2025-12-26,SQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,23354.95,Australia,New York,Lost
C000856,1195,2025-10-24,2024-11-13,Lost,YouTube Ads > Website > Direct > Purchase,Marketing Suite,17093.49,India,Bangalore,Won
C000857,1613,2024-01-06,2024-06-30,Lead,YouTube Ads > Website > Direct > Purchase,Pro Plan,31820.26,USA,,Won
C000858,2761,2024-11-24,2024-05-05,Lost,Instagram Ads > Website > Email > Purchase,Basic Plan,2582.51,Germany,London,Lost
C000859,3897,2024-10-31,2025-08-04,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,41062.43,India,New York,Won
C000860,3008,2024-01-11,2025-01-10,Lead,YouTube Ads > Website > Direct > Purchase,Analytics Suite,28065.31,Germany,Delhi,Lost
C000861,2964,2024-05-19,2025-09-14,Opportunity,LinkedIn Ads > Demo > Purchase,Basic Plan,18064.8,India,Sydney,Lost
C000862,2531,2024-12-14,2024-12-20,Lost,Google Ads > Website > Email > Purchase,Analytics Suite,24896.66,India,London,Won
C000863,1433,2025-11-05,2025-03-04,SQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,23751.11,UK,New York,Won
C000864,1839,2025-04-06,2025-10-16,MQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,40865.63,India,London,Lost
C000865,2294,2025-11-25,2024-10-21,Lost,Facebook Ads > Website > Direct > Purchase,Basic Plan,37536.43,USA,New York,Won
C000866,1607,2025-03-03,2025-06-05,Lead,LinkedIn Ads > Demo > Purchase,Marketing Suite,26401.78,India,Bangalore,Lost
C000867,1975,2025-07-22,2025-08-05,Lost,Google Ads > Website > Email > Purchase,Pro Plan,34041.06,UK,Delhi,Won
C000868,2268,2025-09-29,2024-10-26,Lead,YouTube Ads > Website > Direct > Purchase,Basic Plan,33637.86,UK,Berlin,Won
C000869,1543,2025-11-04,2025-11-29,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,13854.26,UK,London,Won
C000870,2462,2024-11-19,2024-02-26,Lost,Instagram Ads > Website > Email > Purchase,Analytics Suite,44260.96,UK,Mumbai,Won
C000871,4279,2025-04-02,2025-05-12,Lost,Instagram Ads > Website > Email > Purchase,Basic Plan,31682.88,Australia,New York,Won
C000872,4169,2025-10-13,2025-09-19,Lost,Facebook Ads > Website > Direct > Purchase,Basic Plan,39152.2,UK,Delhi,Won
C000873,3518,2024-01-24,2024-07-14,SQL,Google Ads > Website > Email > Purchase,Basic Plan,8609.7,USA,Mumbai,Won
C000874,3447,2025-07-17,2024-01-12,Lost,Facebook Ads > Website > Direct > Purchase,Analytics Suite,33450.18,Germany,Sydney,Lost
C000875,1622,2024-11-11,2024-06-21,Won,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,45667.02,India,London,Won
C000876,1683,2024-10-11,2024-12-26,MQL,Instagram Ads > Website > Email > Purchase,Pro Plan,36554.52,India,London,Won
C000877,1003,2024-08-19,2025-05-17,Lead,Google Ads > Website > Email > Purchase,Basic Plan,25603.49,Germany,Mumbai,Won
C000878,3734,2024-03-13,2024-02-06,Lead,Google Ads > Website > Email > Purchase,,26408.65,USA,Berlin,Lost
C000879,2084,2024-02-19,2025-01-06,SQL,Google Ads > Website > Email > Purchase,Basic Plan,3953.26,UK,London,Won
C000880,4266,2025-10-17,2025-09-04,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,18657.4,Australia,New York,Won
C000881,2485,2025-05-23,2024-05-24,Lost,LinkedIn Ads > Demo > Purchase,Basic Plan,31995.98,Germany,Delhi,Lost
C000882,1941,2024-05-03,2024-02-01,Lost,YouTube Ads > Website > Direct > Purchase,Pro Plan,3929.25,India,London,Won
C000883,1475,2024-11-19,2025-03-06,Lead,LinkedIn Ads > Demo > Purchase,,47153.72,India,Berlin,Won
C000884,3490,2025-12-18,2024-02-24,Lost,Google Ads > Website > Email > Purchase,Marketing Suite,20169.35,India,Berlin,Won
C000885,3664,2024-06-14,2025-06-07,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,34164.66,Australia,Mumbai,Won
C000886,1001,2025-01-13,2025-08-05,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,13793.37,India,Delhi,Lost
C000887,3151,2024-01-27,2025-10-26,SQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,44893.03,Australia,Sydney,Lost
C000888,3370,2024-09-10,2025-08-11,Opportunity,Instagram Ads > Website > Email > Purchase,Enterprise Plan,38408.38,UK,Bangalore,Lost
C000889,2885,2025-03-23,2025-12-25,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,34621.48,Australia,Mumbai,Won
C000890,3500,2025-05-18,2025-08-03,SQL,Instagram Ads > Website > Email > Purchase,Basic Plan,36662.86,Australia,London,Won
C000891,4214,2025-02-08,2025-09-29,SQL,Google Ads > Website > Email > Purchase,Analytics Suite,2489.13,UK,Mumbai,Won
C000892,1962,2024-04-26,2024-07-20,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,42581.69,USA,London,Won
C000893,2969,2024-05-03,2024-01-02,Won,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,3252.64,UK,Bangalore,Won
C000894,4097,2024-10-08,2024-08-17,Won,LinkedIn Ads > Demo > Purchase,Analytics Suite,39845.93,India,Mumbai,Won
C000895,3093,2024-06-21,2025-12-20,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,11778.02,Australia,Berlin,Won
C000896,3070,2024-09-26,2024-05-06,Won,LinkedIn Ads > Demo > Purchase,Enterprise Plan,34421.11,UK,New York,Lost
C000897,4214,2024-09-18,2025-12-07,MQL,Google Ads > Website > Email > Purchase,Pro Plan,7430.63,USA,New York,Won
C000898,2596,2024-08-28,2024-11-06,Lost,Google Ads > Website > Email > Purchase,Basic Plan,35665.46,USA,Berlin,Won
C000899,4343,2025-02-07,2025-10-14,MQL,YouTube Ads > Website > Direct > Purchase,,21342.9,UK,New York,Lost
C000900,3056,2025-04-28,2024-04-28,Opportunity,Facebook Ads > Website > Direct > Purchase,Marketing Suite,39922.45,UK,New York,Lost
C000901,2592,2025-04-08,2025-10-03,Won,LinkedIn Ads > Demo > Purchase,Basic Plan,49407.41,USA,Mumbai,Lost
C000902,3031,2024-07-23,2025-06-07,Lead,Instagram Ads > Website > Email > Purchase,Marketing Suite,29472.81,USA,Delhi,Lost
C000903,3629,2025-02-09,2024-01-20,Won,Google Ads > Website > Email > Purchase,Basic Plan,33353.59,USA,London,Won
C000904,2482,2025-09-14,2024-10-08,Won,Google Ads > Website > Email > Purchase,Marketing Suite,35122.37,Germany,New York,Lost
C000905,1140,2024-05-01,2025-01-23,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,30384.59,Germany,New York,Won
C000906,2604,2025-05-19,2025-10-14,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,23426.98,USA,Berlin,Lost
C000907,4176,2025-05-23,2024-02-17,Lead,LinkedIn Ads > Demo > Purchase,Enterprise Plan,43209.28,India,Berlin,Lost
C000908,1343,2025-11-05,2025-04-07,Won,Facebook Ads > Website > Direct > Purchase,Analytics Suite,11031.89,Germany,Mumbai,Won
C000909,3109,2025-10-31,2024-06-21,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,3106.44,Germany,,Lost
C000910,3749,2024-05-19,2025-07-31,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,17082.32,Australia,Mumbai,Won
C000911,3489,2025-01-28,2024-12-03,MQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,25042.18,UK,,Won
C000912,1717,2025-04-20,2024-04-03,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,45401.73,UK,Delhi,Won
C000913,1172,2024-11-15,2025-09-17,Won,YouTube Ads > Website > Direct > Purchase,Marketing Suite,47063.44,UK,London,Won
C000914,3540,2024-06-11,2025-12-06,SQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,27830.2,Australia,Mumbai,Won
C000915,3880,2024-07-14,2024-07-10,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,44311.27,USA,Mumbai,Won
C000916,3972,2025-12-16,2025-02-03,Opportunity,Instagram Ads > Website > Email > Purchase,Analytics Suite,19505.76,Germany,Sydney,Lost
C000917,2926,2025-12-01,2024-11-03,Opportunity,LinkedIn Ads > Demo > Purchase,Pro Plan,19202.66,UK,Sydney,Won
C000918,3428,2024-11-12,2025-12-03,Won,Google Ads > Website > Email > Purchase,Basic Plan,28063.93,India,Delhi,Won
C000919,4278,2024-01-07,2025-08-08,Lost,Instagram Ads > Website > Email > Purchase,Marketing Suite,3428.06,Germany,Mumbai,Won
C000920,1149,2024-03-08,2024-08-13,MQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,18336.08,USA,Delhi,Won
C000921,4128,2025-07-28,2025-12-26,SQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,26605.92,Germany,London,Won
C000922,3768,2025-10-27,2025-03-10,Opportunity,Google Ads > Website > Email > Purchase,Basic Plan,34449.4,India,Sydney,Won
C000923,4085,2024-01-11,2025-10-03,Lost,Facebook Ads > Website > Direct > Purchase,Basic Plan,41373.85,India,Mumbai,Lost
C000924,3961,2024-05-11,2025-06-29,Opportunity,Instagram Ads > Website > Email > Purchase,,8282.67,UK,Mumbai,Lost
C000925,4432,2024-07-03,2024-05-02,Lead,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,14296.32,Australia,,Lost
C000926,2175,2024-11-19,2024-02-26,Lost,Facebook Ads > Website > Direct > Purchase,Analytics Suite,35341.89,India,Delhi,Won
C000927,2204,2024-09-08,2024-01-15,MQL,Instagram Ads > Website > Email > Purchase,Basic Plan,3791.37,Germany,Mumbai,Lost
C000928,2616,2025-12-06,2025-05-08,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,34247.21,Germany,Sydney,Lost
C000929,1723,2025-05-24,2024-11-22,Won,LinkedIn Ads > Demo > Purchase,,24238.23,Australia,New York,Won
C000930,2748,2024-09-07,2025-08-14,Opportunity,Facebook Ads > Website > Direct > Purchase,Marketing Suite,37370.62,Australia,Bangalore,Lost
C000931,3345,2025-06-01,2025-05-11,Opportunity,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,25956.39,UK,Delhi,Lost
C000932,3917,2024-02-12,2024-08-30,Lead,YouTube Ads > Website > Direct > Purchase,Analytics Suite,8929.5,USA,Delhi,Won
C000933,2857,2024-07-22,2024-11-30,Opportunity,YouTube Ads > Website > Direct > Purchase,Analytics Suite,42960.12,Australia,Berlin,Won
C000934,3610,2025-03-31,2024-05-31,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,6453.79,India,New York,Won
C000935,4210,2024-12-03,2024-09-12,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,8031.98,Australia,,Won
C000936,1745,2024-04-09,2024-02-08,Lost,Instagram Ads > Website > Email > Purchase,Enterprise Plan,6406.0,Australia,Sydney,Won
C000937,2641,2024-12-20,2025-02-01,Lead,Instagram Ads > Website > Email > Purchase,Pro Plan,16051.31,UK,Delhi,Won
C000938,1536,2024-12-30,2025-08-14,MQL,Google Ads > Website > Email > Purchase,Pro Plan,32162.4,Germany,Bangalore,Lost
C000939,3969,2025-04-28,2025-01-21,Lead,Instagram Ads > Website > Email > Purchase,Enterprise Plan,6946.83,Australia,London,Won
C000940,3018,2024-07-21,2024-07-30,Opportunity,LinkedIn Ads > Demo > Purchase,Pro Plan,23492.53,Australia,Bangalore,Won
C000941,1707,2024-03-31,2024-05-24,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,28893.76,Germany,London,Won
C000942,2302,2025-11-10,2024-01-01,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,31311.29,Australia,Berlin,Won
C000943,1700,2025-07-12,2024-02-01,Won,YouTube Ads > Website > Direct > Purchase,Pro Plan,31085.25,India,London,Won
C000944,2402,2025-10-02,2025-02-20,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,40176.8,Australia,Mumbai,Lost
C000945,3412,2024-11-25,2025-09-27,Lead,Instagram Ads > Website > Email > Purchase,Basic Plan,30820.9,Australia,Berlin,Won
C000946,2335,2024-05-16,2025-08-15,SQL,Facebook Ads > Website > Direct > Purchase,,24860.8,UK,Delhi,Won
C000947,3078,2024-11-24,2025-02-20,Lost,Facebook Ads > Website > Direct > Purchase,,47990.48,UK,Berlin,Won
C000948,3248,2025-08-06,2025-12-09,SQL,Instagram Ads > Website > Email > Purchase,Basic Plan,13122.06,USA,Delhi,Won
C000949,4166,2024-11-18,2025-10-13,Won,Instagram Ads > Website > Email > Purchase,Marketing Suite,21256.24,UK,Sydney,Won
C000950,2126,2025-08-20,2024-01-19,Lost,Google Ads > Website > Email > Purchase,Pro Plan,49320.88,Germany,Sydney,Won
C000951,4336,2025-03-19,2024-08-13,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,13892.82,Australia,Bangalore,Won
C000952,3968,2024-01-09,2025-09-22,SQL,LinkedIn Ads > Demo > Purchase,Basic Plan,29455.2,India,Mumbai,Won
C000953,3004,2024-11-02,2024-03-02,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,36336.51,Australia,Delhi,Lost
C000954,4401,2024-05-03,2024-01-30,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,48988.35,Australia,New York,Lost
C000955,1767,2024-12-03,2025-07-16,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,32918.32,India,,Won
C000956,1272,2024-01-07,2025-04-24,Lead,LinkedIn Ads > Demo > Purchase,Basic Plan,16426.41,UK,New York,Lost
C000957,2322,2024-06-20,2025-08-30,Won,Google Ads > Website > Email > Purchase,Analytics Suite,12499.11,UK,New York,Lost
C000958,1529,2024-05-04,2024-02-06,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,8165.97,Germany,Bangalore,Lost
C000959,3007,2024-03-23,2024-08-06,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,5392.12,India,New York,Won
C000960,4275,2024-01-04,2024-01-15,MQL,YouTube Ads > Website > Direct > Purchase,,36045.99,India,London,Won
C000961,1458,2024-03-10,2025-11-10,SQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,6733.18,India,Bangalore,Won
C000962,2286,2024-08-25,2024-04-09,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,36457.34,USA,Berlin,Won
C000963,2015,2025-06-12,2024-06-01,SQL,Instagram Ads > Website > Email > Purchase,Pro Plan,41583.32,Australia,Sydney,Won
C000964,2165,2024-10-05,2024-11-23,Opportunity,LinkedIn Ads > Demo > Purchase,Marketing Suite,38235.73,USA,Mumbai,Lost
C000965,1547,2025-08-08,2024-12-02,MQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,42342.02,Australia,Mumbai,Won
C000966,3002,2024-08-17,2025-01-28,SQL,LinkedIn Ads > Demo > Purchase,Pro Plan,235.73,Australia,Berlin,Won
C000967,1877,2024-03-14,2025-03-09,Opportunity,Facebook Ads > Website > Direct > Purchase,Basic Plan,46256.9,UK,New York,Won
C000968,4039,2024-01-14,2025-04-18,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,25185.65,India,London,Won
C000969,1710,2024-07-27,2024-04-18,MQL,Google Ads > Website > Email > Purchase,Basic Plan,18168.44,India,Berlin,Won
C000970,2572,2025-12-28,2024-07-17,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,18930.82,India,Delhi,Lost
C000971,1598,2024-11-15,2024-05-05,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,20264.39,UK,London,Won
C000972,3357,2024-05-06,2024-02-26,MQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,23559.32,India,Delhi,Lost
C000973,1171,2024-12-29,2025-02-11,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,4787.15,Germany,New York,Lost
C000974,1610,2025-12-14,2024-10-09,Won,Google Ads > Website > Email > Purchase,Basic Plan,42280.88,India,Sydney,Won
C000975,3287,2025-04-20,2025-05-11,Lost,Google Ads > Website > Email > Purchase,Analytics Suite,44795.3,Germany,Mumbai,Won
C000976,2210,2024-06-16,2025-09-22,SQL,Instagram Ads > Website > Email > Purchase,,30658.96,India,Delhi,Won
C000977,2220,2025-09-30,2025-10-28,Opportunity,LinkedIn Ads > Demo > Purchase,Basic Plan,34629.59,Germany,Delhi,Won
C000978,1848,2025-09-09,2025-01-30,Lead,YouTube Ads > Website > Direct > Purchase,Marketing Suite,7295.34,UK,Delhi,Won
C000979,1791,2024-10-10,2024-04-19,SQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,41311.75,UK,Sydney,Lost
C000980,1878,2025-11-24,2025-03-31,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,7909.56,Germany,New York,Won
C000981,1536,2024-01-31,2024-11-26,Lead,Google Ads > Website > Email > Purchase,Basic Plan,46510.36,India,Delhi,Lost
C000982,2036,2024-01-01,2025-05-24,SQL,Instagram Ads > Website > Email > Purchase,Pro Plan,3347.53,Australia,,Lost
C000983,2119,2024-12-03,2024-08-27,MQL,LinkedIn Ads > Demo > Purchase,Pro Plan,8093.58,Australia,New York,Won
C000984,3629,2024-09-03,2024-02-11,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,4368.46,Australia,Sydney,Lost
C000985,4370,2025-04-11,2025-04-10,MQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,42414.94,Germany,New York,Won
