session_id,user_id,session_date,traffic_source,utm_source,utm_medium,utm_campaign,device,city,country,pages_viewed,session_duration_sec,bounce_flag
S000932,1918,2025-01-31,YouTube Ads,Instagram Ads,social,Summer Sale,Mobile,Delhi,UK,10,3184,0
S000933,1959,2024-12-17,YouTube Ads,Google Ads,social,Summer Sale,Mobile,Delhi,UK,14,1530,0
S000934,2335,2024-08-09,Google Ads,Organic Search,organic,Festive Offer,Desktop,Delhi,USA,14,1655,0
S000935,2111,2024-07-16,Email,Email,organic,Brand Awareness,Mobile,Berlin,Australia,9,2283,0
S000936,3133,2025-04-05,Facebook Ads,Google Ads,email,Brand Awareness,Desktop,Berlin,Germany,11,452,0
S000937,3010,2024-04-30,Email,Organic Search,organic,Festive Offer,Mobile,New York,USA,9,2413,0
S000938,3452,2024-07-09,Google Ads,Instagram Ads,cpc,Festive Offer,Mobile,Bangalore,USA,19,1984,1
S000939,2188,2025-12-27,Organic Search,Email,organic,Unknown,Desktop,Bangalore,Germany,24,2092,0
S000940,3986,2024-08-15,Facebook Ads,Google Ads,social,Unknown,Mobile,Bangalore,Germany,14,3121,0
S000941,3695,2025-02-15,LinkedIn Ads,LinkedIn Ads,social,Festive Offer,Mobile,London,USA,9,1833,0
S000942,4213,2024-06-25,Organic Search,Facebook Ads,organic,Festive Offer,Mobile,Bangalore,UK,21,1350,1
S000943,2405,2025-10-07,Instagram Ads,YouTube Ads,email,Summer Sale,Desktop,London,Germany,19,106,0
S000944,2345,2024-05-23,Organic Search,LinkedIn Ads,organic,Brand Awareness,Desktop,Mumbai,India,10,1683,0
S000945,3547,2025-02-12,Instagram Ads,LinkedIn Ads,organic,Product Launch,Mobile,Unknown,India,21,2777,1
S000946,4270,2025-06-07,Instagram Ads,YouTube Ads,cpc,Retargeting,Desktop,Mumbai,USA,9,1256,1
S000947,4482,2024-06-18,LinkedIn Ads,Facebook Ads,email,Summer Sale,Desktop,Bangalore,UK,6,468,1
S000948,1007,2024-10-11,Facebook Ads,Organic Search,organic,Festive Offer,Mobile,Berlin,Germany,17,1711,1
S000949,4267,2024-12-12,Organic Search,Facebook Ads,cpc,Product Launch,Desktop,Mumbai,USA,13,1888,0
S000950,4130,2025-04-08,Google Ads,Email,organic,Festive Offer,Mobile,Berlin,Germany,22,2170,1
S000951,2545,2025-08-20,Email,Organic Search,organic,Product Launch,Desktop,Berlin,India,2,428,0
S000952,1493,2024-10-15,Organic Search,Google Ads,cpc,Black Friday,Tablet,Delhi,UK,20,92,1
S000953,2013,2025-12-11,Organic Search,Google Ads,email,Festive Offer,Desktop,Berlin,India,20,2883,1
S000954,2326,2024-08-15,Email,Email,cpc,Campaign_XYZ,Desktop,Mumbai,Australia,4,2651,1
S000955,3185,2025-05-06,Instagram Ads,Email,organic,Brand Awareness,Desktop,Delhi,India,1,1807,0
S000956,1527,2025-01-27,Google Ads,Organic Search,social,Campaign_XYZ,Desktop,Mumbai,Germany,24,675,1
S000957,4330,2024-04-25,Instagram Ads,Email,email,Product Launch,Mobile,Sydney,Australia,20,928,1
S000958,1513,2025-01-29,Facebook Ads,Email,social,Product Launch,Mobile,Bangalore,India,5,3188,1
S000959,2088,2024-12-10,LinkedIn Ads,Google Ads,email,Campaign_XYZ,Mobile,Bangalore,Australia,4,250,0
S000960,2738,2024-10-15,Facebook Ads,Email,organic,Brand Awareness,Desktop,Delhi,India,20,3189,0
S000961,2647,2025-07-07,Facebook Ads,LinkedIn Ads,social,Black Friday,Tablet,Berlin,UK,3,286,0
S000962,1318,2024-08-13,YouTube Ads,Google Ads,social,Brand Awareness,Mobile,Mumbai,India,12,1683,0
S000963,2849,2024-11-10,Instagram Ads,Facebook Ads,organic,Black Friday,Desktop,Sydney,India,2,2142,0
S000964,2003,2025-11-29,Facebook Ads,Organic Search,cpc,Black Friday,Mobile,Delhi,India,6,2199,0
S000965,1548,2025-06-20,YouTube Ads,Email,organic,Summer Sale,Mobile,Sydney,UK,17,503,0
S000966,1188,2025-09-11,Google Ads,Email,organic,Summer Sale,Mobile,Delhi,UK,24,97,0
S000967,3835,2025-02-14,Facebook Ads,Instagram Ads,email,Product Launch,Mobile,New York,India,20,414,0
S000968,2339,2025-05-12,LinkedIn Ads,LinkedIn Ads,organic,Product Launch,Mobile,New York,Germany,12,828,0
S000969,2661,2025-04-25,Email,LinkedIn Ads,organic,Product Launch,Desktop,Unknown,UK,12,1898,0
S000970,1349,2024-08-10,YouTube Ads,Instagram Ads,cpc,Summer Sale,Mobile,Delhi,Australia,12,916,0
S000971,4480,2025-10-16,Email,LinkedIn Ads,cpc,Summer Sale,Mobile,Sydney,Australia,16,2304,0
S000972,1046,2024-03-17,Email,Instagram Ads,email,Unknown,Mobile,London,Germany,1,249,0
S000973,2872,2024-02-10,LinkedIn Ads,LinkedIn Ads,organic,Brand Awareness,Desktop,Bangalore,India,18,3139,1
S000974,3482,2024-08-09,YouTube Ads,Instagram Ads,organic,Product Launch,Mobile,Bangalore,UK,17,3086,1
S000975,2366,2024-07-28,Instagram Ads,Instagram Ads,email,Brand Awareness,Desktop,Berlin,Germany,11,1612,0
S000976,1978,2025-02-08,Email,Facebook Ads,email,Brand Awareness,Mobile,Berlin,India,24,1928,1
S000977,4307,2024-12-17,Google Ads,Instagram Ads,social,Summer Sale,Mobile,Berlin,USA,6,2381,0
S000978,4220,2025-04-04,Email,Email,social,Festive Offer,Tablet,Bangalore,Australia,5,2017,0
S000979,1262,2025-09-22,Email,Email,cpc,Brand Awareness,Desktop,Berlin,Germany,22,1386,0
S000980,3949,2024-02-26,Organic Search,Instagram Ads,email,Summer Sale,Mobile,Berlin,UK,9,1682,0
S000981,1705,2025-12-12,Email,YouTube Ads,cpc,Festive Offer,Mobile,Bangalore,USA,4,1808,1
S000982,3818,2024-02-13,LinkedIn Ads,LinkedIn Ads,organic,Summer Sale,Desktop,Sydney,USA,15,886,0
S000983,4496,2024-09-06,Email,Email,organic,Summer Sale,Tablet,New York,USA,13,3420,0
S000984,1251,2024-03-20,Facebook Ads,LinkedIn Ads,organic,Unknown,Mobile,New York,India,9,1022,0
S000985,4003,2025-07-15,Google Ads,Google Ads,organic,Retargeting,Mobile,Sydney,Australia,5,1308,0
S000986,3197,2025-08-08,Email,Instagram Ads,cpc,Summer Sale,Mobile,Delhi,UK,9,986,0
S000987,2457,2024-07-09,Email,Instagram Ads,organic,Product Launch,Desktop,London,UK,13,1387,1
S000988,2274,2024-08-10,Google Ads,Organic Search,email,Black Friday,Tablet,Berlin,India,11,680,1
S000989,3351,2024-05-09,Facebook Ads,LinkedIn Ads,organic,Campaign_XYZ,Desktop,Delhi,Germany,3,260,0
S000990,1052,2025-04-29,LinkedIn Ads,Email,organic,Brand Awareness,Mobile,London,India,14,3438,0
S000991,4241,2024-05-25,Email,Google Ads,organic,Product Launch,Desktop,Sydney,India,13,265,0
S000992,3056,2024-05-21,Email,Facebook Ads,organic,Summer Sale,Desktop,Mumbai,India,17,2173,0
S000993,3899,2025-10-25,LinkedIn Ads,Instagram Ads,cpc,Campaign_XYZ,Mobile,Sydney,USA,1,962,1
S000994,2793,2024-11-13,Instagram Ads,YouTube Ads,social,Product Launch,Mobile,London,USA,11,1797,0
S000995,1830,2025-07-31,YouTube Ads,LinkedIn Ads,organic,Product Launch,Desktop,Unknown,USA,4,3048,0
S000996,1207,2024-01-24,Google Ads,Google Ads,organic,Product Launch,Desktop,Berlin,India,13,3350,1
S000997,4417,2025-11-26,Google Ads,Organic Search,email,Campaign_XYZ,Desktop,Bangalore,USA,13,2436,1
S000998,1755,2024-09-13,Instagram Ads,Instagram Ads,organic,Unknown,Desktop,London,India,21,136,1
S000999,3838,2024-02-15,YouTube Ads,Organic Search,email,Retargeting,Tablet,Berlin,Australia,8,1600,0
S001000,3637,2025-09-20,YouTube Ads,Email,social,Festive Offer,Mobile,London,USA,19,540,1
S001001,3813,2025-08-09,YouTube Ads,Google Ads,organic,Black Friday,Desktop,London,Germany,1,194,1
S001002,1854,2025-06-10,Facebook Ads,YouTube Ads,email,Retargeting,Mobile,Unknown,Australia,21,1289,0
S001003,2099,2025-01-26,Instagram Ads,Google Ads,email,Summer Sale,Desktop,Bangalore,UK,12,123,1
S001004,2539,2025-05-21,Facebook Ads,LinkedIn Ads,social,Festive Offer,Desktop,Delhi,Germany,9,1691,1
S001005,1976,2024-10-12,YouTube Ads,Facebook Ads,cpc,Product Launch,Desktop,Berlin,Germany,20,1160,0
S001006,4294,2024-09-13,Facebook Ads,Facebook Ads,cpc,Black Friday,Tablet,Unknown,USA,15,878,0
S001007,1859,2025-10-25,Google Ads,Facebook Ads,social,Product Launch,Desktop,Bangalore,USA,4,114,0
S001008,4123,2024-04-13,Facebook Ads,Email,social,Summer Sale,Desktop,Sydney,India,14,3341,0
S001009,1820,2024-05-10,Facebook Ads,Email,cpc,Unknown,Mobile,New York,UK,21,978,0
S001010,3357,2025-03-24,LinkedIn Ads,Google Ads,organic,Brand Awareness,Mobile,Berlin,Germany,9,1396,0
S001011,4379,2025-07-22,Instagram Ads,Email,social,Black Friday,Mobile,Bangalore,USA,10,793,0
S001012,4107,2024-11-22,YouTube Ads,Instagram Ads,email,Product Launch,Mobile,Sydney,Germany,22,538,1
S001013,4438,2025-09-22,Instagram Ads,Instagram Ads,cpc,Product Launch,Mobile,Berlin,Germany,3,207,0
S001014,3430,2025-01-08,Google Ads,Instagram Ads,social,Campaign_XYZ,Mobile,Sydney,India,2,1102,0
S001015,3125,2024-09-23,YouTube Ads,YouTube Ads,organic,Product Launch,Mobile,Delhi,Australia,10,702,0
S001016,2395,2025-03-27,Google Ads,Instagram Ads,email,Brand Awareness,Mobile,London,India,3,2303,0
S001017,3976,2024-03-22,Facebook Ads,LinkedIn Ads,social,Festive Offer,Mobile,Mumbai,Germany,22,638,0
S001018,1533,2025-01-29,LinkedIn Ads,Google Ads,social,Retargeting,Mobile,Berlin,Australia,16,2088,1
S001019,1419,2024-04-16,Organic Search,LinkedIn Ads,cpc,Brand Awareness,Mobile,Berlin,Australia,11,869,0
S001020,1520,2025-09-08,YouTube Ads,Organic Search,social,Product Launch,Desktop,Bangalore,UK,4,2959,0
S001021,1840,2025-07-31,Google Ads,Facebook Ads,email,Brand Awareness,Mobile,Delhi,USA,5,82,0
S001022,2013,2025-03-13,Facebook Ads,Organic Search,social,Retargeting,Desktop,Unknown,Australia,9,3484,0
S001023,4391,2025-12-27,YouTube Ads,Organic Search,cpc,Campaign_XYZ,Desktop,Berlin,Australia,11,1753,0
S001024,4211,2025-06-04,YouTube Ads,LinkedIn Ads,email,Brand Awareness,Desktop,Sydney,USA,22,1980,0
S001025,3267,2025-06-15,Email,LinkedIn Ads,cpc,Retargeting,Desktop,Unknown,UK,17,3453,0
S001026,2167,2025-09-13,Email,LinkedIn Ads,cpc,Brand Awareness,Desktop,Mumbai,Australia,10,1658,0
S001027,2380,2025-12-01,Email,YouTube Ads,cpc,Summer Sale,Desktop,London,UK,15,260,0
S001028,4312,2025-07-26,Instagram Ads,Google Ads,organic,Brand Awareness,Mobile,London,UK,6,1924,0
S001029,1504,2025-10-01,Organic Search,Email,social,Summer Sale,Mobile,Berlin,Australia,2,251,1
S001030,1965,2024-12-18,Organic Search,Organic Search,social,Festive Offer,Mobile,London,USA,11,611,1
S001031,3026,2025-10-23,YouTube Ads,Instagram Ads,organic,Unknown,Mobile,Bangalore,UK,17,2037,1
S001032,1350,2024-06-28,Organic Search,LinkedIn Ads,social,Campaign_XYZ,Desktop,London,USA,5,401,0
S001033,1247,2025-05-24,Google Ads,Organic Search,organic,Summer Sale,Mobile,Delhi,Germany,20,2611,1
S001034,3054,2024-06-18,LinkedIn Ads,Email,email,Retargeting,Tablet,London,Australia,16,3437,0
S001035,1159,2025-06-09,Organic Search,Facebook Ads,cpc,Black Friday,Mobile,Bangalore,India,3,3214,0
S001036,2968,2025-09-28,YouTube Ads,Email,organic,Black Friday,Desktop,Berlin,Australia,12,2214,0
S001037,4178,2025-09-09,Google Ads,Google Ads,email,Retargeting,Desktop,Sydney,USA,13,2207,0
S001038,2333,2024-01-15,Facebook Ads,Google Ads,social,Brand Awareness,Mobile,Sydney,Australia,16,1656,1
S001039,2111,2024-02-02,Organic Search,LinkedIn Ads,email,Summer Sale,Desktop,Bangalore,Germany,21,2863,0
S001040,4037,2025-05-16,Facebook Ads,Email,cpc,Campaign_XYZ,Desktop,New York,UK,10,3308,0
S001041,3649,2025-01-21,YouTube Ads,Google Ads,email,Product Launch,Desktop,Mumbai,India,1,1872,0
S001042,1736,2024-09-19,LinkedIn Ads,Google Ads,email,Campaign_XYZ,Desktop,Berlin,USA,10,1032,0
S001043,1345,2024-10-28,YouTube Ads,Email,email,Brand Awareness,Desktop,London,USA,7,274,1
S001044,3002,2025-02-27,Instagram Ads,Google Ads,organic,Summer Sale,Mobile,Mumbai,India,14,533,1
S001045,4328,2024-02-10,YouTube Ads,Google Ads,social,Retargeting,Desktop,Bangalore,Australia,18,729,1
S001046,1755,2024-08-31,Organic Search,Facebook Ads,social,Retargeting,Desktop,Delhi,India,15,2299,0
S001047,1787,2024-02-22,Instagram Ads,Facebook Ads,cpc,Retargeting,Desktop,London,USA,9,1897,0
S001048,3469,2025-07-21,Instagram Ads,Facebook Ads,cpc,Campaign_XYZ,Desktop,Mumbai,Australia,12,972,0
S001049,3415,2024-03-09,Email,Instagram Ads,organic,Brand Awareness,Desktop,Berlin,USA,17,2281,0
S001050,2035,2024-10-08,Instagram Ads,Facebook Ads,organic,Brand Awareness,Desktop,New York,USA,14,3498,0
S001051,1469,2025-01-06,Organic Search,Instagram Ads,social,Summer Sale,Mobile,Bangalore,Germany,17,630,0
S001052,3865,2025-04-29,Instagram Ads,LinkedIn Ads,organic,Festive Offer,Tablet,Berlin,UK,23,3006,0
S001053,1630,2024-09-14,Organic Search,Google Ads,social,Campaign_XYZ,Tablet,Berlin,UK,3,3337,1
S001054,1774,2024-11-01,Instagram Ads,Organic Search,email,Black Friday,Desktop,Delhi,India,9,533,0
S001055,2749,2024-05-04,Facebook Ads,Facebook Ads,email,Campaign_XYZ,Desktop,Berlin,Australia,3,1999,1
S001056,4226,2024-03-08,Organic Search,LinkedIn Ads,social,Retargeting,Mobile,Sydney,USA,6,621,0
S001057,2613,2025-09-09,YouTube Ads,Google Ads,organic,Unknown,Desktop,Mumbai,UK,9,727,0
S001058,1268,2025-01-10,YouTube Ads,LinkedIn Ads,email,Campaign_XYZ,Desktop,Delhi,India,24,585,0
S001059,1915,2024-02-27,Instagram Ads,Email,cpc,Festive Offer,Mobile,Berlin,Australia,12,2658,1
S001060,2351,2024-02-27,Organic Search,YouTube Ads,social,Campaign_XYZ,Desktop,Bangalore,Australia,13,201,0
S001061,3413,2024-05-17,Instagram Ads,Google Ads,email,Brand Awareness,Desktop,Delhi,Australia,4,1908,0
S001062,4345,2024-05-22,Instagram Ads,Google Ads,cpc,Product Launch,Mobile,Delhi,India,1,1565,0
S001063,1185,2024-09-30,Organic Search,Instagram Ads,social,Unknown,Mobile,New York,USA,1,3511,0
S001064,1835,2025-12-03,YouTube Ads,Email,social,Summer Sale,Desktop,Mumbai,India,5,690,1
S001065,4350,2024-05-19,Instagram Ads,Organic Search,social,Festive Offer,Desktop,Sydney,India,1,1822,0
S001066,2091,2024-07-18,Organic Search,Email,email,Festive Offer,Mobile,Mumbai,Germany,19,1232,0
S001067,3792,2025-11-12,Instagram Ads,Google Ads,email,Retargeting,Desktop,Sydney,Germany,23,460,0
S001068,2921,2025-07-30,LinkedIn Ads,LinkedIn Ads,organic,Black Friday,Mobile,Mumbai,Australia,17,732,0
S001069,4053,2025-11-05,YouTube Ads,Organic Search,social,Product Launch,Mobile,Mumbai,Germany,20,3133,0
S001070,4499,2024-11-21,LinkedIn Ads,Organic Search,organic,Festive Offer,Desktop,Mumbai,USA,17,893,0
S001071,1085,2024-02-15,Google Ads,Organic Search,organic,Brand Awareness,Mobile,Bangalore,USA,8,2222,0
S001072,1498,2024-05-23,LinkedIn Ads,YouTube Ads,organic,Black Friday,Mobile,Sydney,Germany,20,2672,0
S001073,2713,2025-07-20,Organic Search,YouTube Ads,social,Festive Offer,Desktop,Bangalore,UK,4,2788,0
S001074,4115,2024-12-24,LinkedIn Ads,Facebook Ads,email,Festive Offer,Mobile,New York,Australia,15,220,0
S001075,1064,2024-04-25,Google Ads,Facebook Ads,email,Brand Awareness,Desktop,Berlin,Australia,3,138,1
S001076,1969,2025-02-16,LinkedIn Ads,LinkedIn Ads,email,Brand Awareness,Desktop,Delhi,Australia,14,3170,0
S001077,4489,2024-05-09,LinkedIn Ads,Facebook Ads,social,Festive Offer,Mobile,Bangalore,Australia,11,1248,0
S001078,1414,2025-01-10,Instagram Ads,YouTube Ads,email,Festive Offer,Mobile,Berlin,USA,8,1801,0
S001079,1653,2024-10-31,Google Ads,YouTube Ads,organic,Campaign_XYZ,Desktop,Sydney,USA,17,423,0
S001080,3355,2024-02-18,Instagram Ads,Instagram Ads,organic,Brand Awareness,Desktop,New York,Australia,15,1479,0
S001081,3706,2024-05-15,Facebook Ads,Google Ads,social,Festive Offer,Mobile,Sydney,UK,6,2800,0
S001082,1365,2024-06-30,YouTube Ads,Organic Search,social,Brand Awareness,Desktop,Berlin,India,7,1701,1
S001083,4100,2024-01-02,LinkedIn Ads,Organic Search,social,Product Launch,Desktop,Bangalore,Australia,10,1108,0
S001084,1247,2025-09-22,Facebook Ads,Organic Search,cpc,Unknown,Mobile,Sydney,USA,7,3230,1
S001085,4181,2025-05-03,Google Ads,Google Ads,social,Retargeting,Desktop,New York,USA,7,2221,0
S001086,3787,2025-08-16,Facebook Ads,Facebook Ads,social,Campaign_XYZ,Mobile,Unknown,India,18,1979,0
S001087,2309,2024-06-22,Google Ads,LinkedIn Ads,social,Product Launch,Mobile,Berlin,India,4,2401,0
S001088,2501,2025-06-28,Google Ads,Organic Search,organic,Campaign_XYZ,Desktop,Berlin,UK,1,3512,0
S001089,4386,2025-06-05,Organic Search,Google Ads,email,Product Launch,Desktop,Mumbai,USA,24,2606,1
S001090,3133,2025-09-06,Google Ads,Email,email,Summer Sale,Desktop,Delhi,India,21,3064,0
S001091,3612,2025-03-16,LinkedIn Ads,Google Ads,cpc,Brand Awareness,Mobile,London,USA,12,3507,0
S001092,1321,2024-03-22,Google Ads,YouTube Ads,social,Black Friday,Tablet,Bangalore,UK,6,3260,0
S001093,1294,2025-12-19,LinkedIn Ads,Facebook Ads,organic,Product Launch,Mobile,Delhi,USA,6,1593,0
S001094,1536,2024-06-28,Facebook Ads,LinkedIn Ads,email,Unknown,Desktop,London,Germany,23,3299,0
S001095,1812,2025-09-24,Facebook Ads,Instagram Ads,cpc,Black Friday,Desktop,New York,India,2,1235,0
S001096,2543,2024-12-24,LinkedIn Ads,LinkedIn Ads,cpc,Campaign_XYZ,Mobile,Delhi,India,19,1863,0
S001097,1198,2024-02-21,Email,Organic Search,social,Festive Offer,Mobile,Berlin,UK,21,1272,0
S001098,1597,2024-03-24,Facebook Ads,Organic Search,social,Black Friday,Mobile,Sydney,UK,6,2217,0
S001099,1732,2024-02-01,Instagram Ads,Facebook Ads,email,Product Launch,Mobile,Bangalore,UK,15,289,1
S001100,4450,2025-09-29,Facebook Ads,LinkedIn Ads,social,Festive Offer,Desktop,Sydney,India,12,2000,0
S001101,4073,2025-01-18,Organic Search,Email,email,Black Friday,Mobile,Bangalore,India,17,3303,0
S001102,2893,2025-03-11,Instagram Ads,Google Ads,social,Festive Offer,Desktop,Bangalore,Germany,18,1465,0
S001103,4312,2024-10-10,Facebook Ads,Email,email,Campaign_XYZ,Mobile,Mumbai,India,13,1489,0
S001104,3958,2024-10-08,Email,LinkedIn Ads,cpc,Festive Offer,Desktop,Bangalore,USA,21,172,0
S001105,3294,2025-02-26,Facebook Ads,Facebook Ads,cpc,Brand Awareness,Desktop,Bangalore,India,21,2055,1
S001106,1659,2025-09-13,Google Ads,LinkedIn Ads,cpc,Brand Awareness,Mobile,Sydney,India,12,198,0
S001107,3905,2025-06-06,Email,Facebook Ads,organic,Black Friday,Tablet,Sydney,UK,10,1237,0
S001108,2162,2024-08-22,Email,Organic Search,cpc,Brand Awareness,Desktop,Bangalore,India,21,272,0
S001109,3262,2025-08-08,Instagram Ads,Google Ads,social,Brand Awareness,Desktop,Bangalore,Germany,21,3237,1
S001110,4368,2024-03-02,Email,YouTube Ads,cpc,Festive Offer,Mobile,Bangalore,USA,14,3567,1
S001111,4139,2025-02-22,LinkedIn Ads,LinkedIn Ads,cpc,Campaign_XYZ,Mobile,Berlin,Germany,3,3187,0
S001112,2795,2025-08-31,Google Ads,Email,email,Festive Offer,Mobile,New York,Australia,22,2352,0
S001113,3351,2024-04-21,Email,Google Ads,email,Product Launch,Desktop,Bangalore,USA,16,1802,0
S001114,2239,2024-01-14,Email,YouTube Ads,social,Summer Sale,Desktop,Berlin,Australia,13,2629,1
S001115,1316,2024-05-16,Instagram Ads,Google Ads,social,Unknown,Mobile,Unknown,India,16,2794,0
S001116,3202,2024-01-07,Google Ads,YouTube Ads,organic,Brand Awareness,Tablet,Mumbai,UK,5,988,0
S001117,1582,2024-01-23,YouTube Ads,YouTube Ads,email,Retargeting,Desktop,Berlin,Germany,7,581,0
S001118,3081,2024-11-08,Email,Instagram Ads,email,Summer Sale,Desktop,Berlin,USA,23,3295,0
S001119,4324,2025-03-30,Google Ads,YouTube Ads,social,Retargeting,Mobile,Berlin,USA,2,2009,0
S001120,2537,2024-07-11,Email,Email,email,Unknown,Tablet,Bangalore,UK,12,3002,0
S001121,1918,2024-05-27,Organic Search,Organic Search,cpc,Festive Offer,Desktop,New York,Germany,16,137,0
S001122,2903,2025-07-22,LinkedIn Ads,YouTube Ads,social,Product Launch,Mobile,Mumbai,UK,22,2030,0
S001123,2827,2024-12-20,YouTube Ads,Email,email,Product Launch,Mobile,New York,Australia,1,1973,0
S001124,2270,2025-07-03,LinkedIn Ads,Organic Search,social,Summer Sale,Mobile,London,India,8,2849,0
S001125,3517,2024-08-31,Email,Organic Search,email,Campaign_XYZ,Desktop,Delhi,Australia,13,3201,1
S001126,2417,2025-09-14,Organic Search,Organic Search,social,Black Friday,Desktop,Sydney,UK,3,1297,1
S001127,1489,2024-01-08,LinkedIn Ads,Google Ads,organic,Brand Awareness,Desktop,London,USA,6,1792,0
S001128,3274,2024-01-19,Instagram Ads,Facebook Ads,cpc,Black Friday,Mobile,London,Germany,1,2955,0
S001129,3792,2025-06-29,Email,YouTube Ads,cpc,Product Launch,Tablet,Unknown,USA,22,3073,0
S001130,3778,2025-11-14,Organic Search,YouTube Ads,email,Retargeting,Desktop,Mumbai,UK,8,525,1
S001131,3494,2025-04-08,Organic Search,Facebook Ads,cpc,Brand Awareness,Desktop,Sydney,UK,14,2139,0
S001132,4415,2024-09-19,Facebook Ads,YouTube Ads,cpc,Retargeting,Desktop,Delhi,USA,22,467,0
S001133,1454,2024-01-21,Google Ads,LinkedIn Ads,email,Retargeting,Desktop,Sydney,USA,7,1498,0
S001134,2842,2024-02-13,LinkedIn Ads,LinkedIn Ads,cpc,Retargeting,Mobile,Sydney,USA,11,2495,0
S001135,1404,2024-10-07,YouTube Ads,Google Ads,email,Brand Awareness,Mobile,Sydney,Germany,1,677,1
S001136,2914,2024-05-09,Instagram Ads,Email,email,Festive Offer,Mobile,Delhi,India,16,2529,0
S001137,1711,2024-11-23,Email,Instagram Ads,cpc,Product Launch,Tablet,Berlin,India,22,1692,0
S001138,1497,2025-08-17,Google Ads,Organic Search,organic,Product Launch,Desktop,London,UK,7,812,0
S001139,1995,2024-04-15,Google Ads,LinkedIn Ads,social,Summer Sale,Mobile,Sydney,Germany,15,3278,0
S001140,1591,2025-09-04,Organic Search,LinkedIn Ads,organic,Retargeting,Mobile,Berlin,USA,11,2636,0
S001141,1401,2025-11-23,Instagram Ads,Organic Search,organic,Retargeting,Desktop,Delhi,India,23,421,0
S001142,3277,2025-03-24,Google Ads,YouTube Ads,organic,Unknown,Mobile,London,Germany,4,798,0
S001143,1278,2025-04-06,Facebook Ads,YouTube Ads,social,Campaign_XYZ,Desktop,Unknown,USA,20,2564,0
S001144,1868,2025-10-24,Facebook Ads,LinkedIn Ads,email,Summer Sale,Desktop,Delhi,Germany,11,3147,0
S001145,2138,2025-01-26,Organic Search,LinkedIn Ads,email,Brand Awareness,Desktop,New York,Germany,23,591,0
S001146,3452,2024-02-04,Google Ads,Email,email,Summer Sale,Mobile,Sydney,Australia,9,3291,0
S001147,1748,2025-04-23,Google Ads,YouTube Ads,organic,Black Friday,Desktop,New York,Germany,7,173,0
