spend_id,date,channel,campaign,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,country
885,2025-09-14,Google Ads,Brand Awareness,Organic Search,organic,Festive Offer,207167,7824,470.72,India
886,2024-12-28,Facebook Ads,Product Launch,LinkedIn Ads,cpc,Summer Sale,175799,16675,1628.06,India
887,2025-05-22,Instagram Ads,Black Friday,YouTube Ads,email,Product Launch,270449,9621,318.59,Germany
888,2024-09-30,Email,Retargeting,,cpc,Black Friday,485725,9838,5391.32,Australia
889,2025-05-20,LinkedIn Ads,Festive Offer,Instagram Ads,cpc,Campaign_XYZ,22940,8078,4966.9,UK
890,2024-01-15,Facebook Ads,Festive Offer,Email,cpc,Brand Awareness,492674,13799,3376.13,Germany
891,2024-07-10,Google Ads,Festive Offer,Google Ads,email,Festive Offer,196078,13803,7032.79,Australia
892,2025-09-22,Facebook Ads,Retargeting,Facebook Ads,organic,Brand Awareness,45146,10246,6295.37,USA
893,2025-04-29,YouTube Ads,Black Friday,Facebook Ads,social,Campaign_XYZ,276801,1350,6043.38,Germany
894,2024-01-28,Email,Summer Sale,Instagram Ads,organic,Festive Offer,258548,7973,3428.96,Australia
895,2025-12-14,Google Ads,,YouTube Ads,social,Campaign_XYZ,122415,19829,3338.74,Germany
896,2024-02-08,LinkedIn Ads,Campaign_XYZ,Google Ads,social,Summer Sale,477250,17504,8747.14,USA
897,2024-09-29,Google Ads,Black Friday,,cpc,Festive Offer,1699,6723,5485.25,USA
898,2024-08-18,Email,Brand Awareness,Instagram Ads,cpc,Product Launch,74101,12026,2795.12,UK
899,2024-03-26,LinkedIn Ads,Campaign_XYZ,Facebook Ads,social,Festive Offer,253715,4337,5477.89,USA
900,2025-04-18,Email,Brand Awareness,LinkedIn Ads,email,Summer Sale,8109,14434,2741.03,USA
901,2024-05-05,LinkedIn Ads,Black Friday,LinkedIn Ads,email,Campaign_XYZ,75323,6287,1934.46,UK
902,2025-06-20,Instagram Ads,,YouTube Ads,email,Retargeting,313309,3855,2893.55,Germany
903,2024-05-24,Organic Search,Retargeting,YouTube Ads,email,Summer Sale,419331,2264,6326.04,Germany
904,2025-06-08,Instagram Ads,Retargeting,Organic Search,cpc,Summer Sale,213246,16671,5206.8,UK
905,2024-07-30,Facebook Ads,Product Launch,,organic,Summer Sale,66547,782,1728.55,Germany
906,2024-01-25,Facebook Ads,Festive Offer,Instagram Ads,organic,Summer Sale,11135,14975,9088.34,Germany
907,2025-08-02,LinkedIn Ads,Product Launch,YouTube Ads,social,Product Launch,499994,2874,5033.13,Australia
908,2025-01-28,Google Ads,Festive Offer,LinkedIn Ads,email,Festive Offer,283987,17661,7957.88,UK
909,2024-03-07,Organic Search,Brand Awareness,Google Ads,cpc,Product Launch,1661,2504,3373.82,UK
910,2024-08-20,YouTube Ads,Product Launch,Facebook Ads,cpc,Product Launch,120321,12547,9579.84,India
911,2024-04-18,YouTube Ads,Product Launch,LinkedIn Ads,cpc,Retargeting,204989,17201,7545.72,Australia
912,2024-05-25,Google Ads,Summer Sale,Organic Search,social,Retargeting,193825,11625,4599.62,Germany
913,2024-04-20,Google Ads,Black Friday,,cpc,Festive Offer,416174,8218,9032.7,India
914,2024-08-15,Instagram Ads,Retargeting,YouTube Ads,social,Festive Offer,10614,2474,7202.92,Australia
915,2024-04-20,YouTube Ads,Product Launch,Facebook Ads,social,Campaign_XYZ,465623,6233,4362.23,Germany
916,2025-04-14,LinkedIn Ads,Retargeting,Email,social,Summer Sale,256197,19858,9743.96,Australia
917,2024-02-03,Email,Festive Offer,Facebook Ads,social,Product Launch,67115,17147,3055.58,USA
918,2025-09-14,Facebook Ads,Product Launch,Instagram Ads,cpc,Retargeting,222445,16519,2640.05,Germany
919,2025-01-03,Email,Festive Offer,YouTube Ads,cpc,Brand Awareness,443863,18012,8957.1,Australia
920,2025-08-17,Instagram Ads,Product Launch,Instagram Ads,organic,Summer Sale,376406,2066,7102.98,Australia
921,2025-07-07,YouTube Ads,Campaign_XYZ,Facebook Ads,cpc,Campaign_XYZ,365673,11728,3520.55,India
922,2025-02-28,Organic Search,Brand Awareness,Instagram Ads,email,Black Friday,342150,5751,2394.84,Australia
923,2025-09-04,Google Ads,Summer Sale,YouTube Ads,email,Product Launch,341759,12981,1862.58,USA
924,2025-06-01,Organic Search,Festive Offer,LinkedIn Ads,social,Summer Sale,278794,9513,3203.61,USA
925,2025-11-22,Organic Search,Black Friday,Google Ads,social,Festive Offer,219926,15052,1342.85,Australia
926,2024-10-08,YouTube Ads,Black Friday,Email,social,Summer Sale,276998,15638,1538.95,Germany
927,2024-11-15,LinkedIn Ads,Brand Awareness,LinkedIn Ads,organic,Black Friday,461888,18842,7788.58,India
928,2025-03-18,Instagram Ads,Brand Awareness,Facebook Ads,social,Festive Offer,333743,15253,731.23,Germany
929,2024-11-10,Google Ads,,LinkedIn Ads,organic,Brand Awareness,448819,7021,4448.95,Australia
930,2025-01-11,Email,Black Friday,Instagram Ads,social,Retargeting,255581,19285,4109.49,USA
931,2024-10-15,LinkedIn Ads,Festive Offer,,email,Retargeting,222689,1447,9605.89,UK
932,2025-03-12,Email,,LinkedIn Ads,social,Black Friday,90217,10207,4708.86,India
933,2025-10-23,Facebook Ads,Summer Sale,LinkedIn Ads,cpc,Campaign_XYZ,410806,4206,1692.47,Germany
934,2024-10-03,Instagram Ads,Product Launch,YouTube Ads,social,Black Friday,45391,19675,975.21,USA
935,2025-12-10,LinkedIn Ads,Summer Sale,,cpc,Campaign_XYZ,430114,1580,7351.14,Germany
936,2025-08-04,LinkedIn Ads,Campaign_XYZ,Google Ads,cpc,Campaign_XYZ,81991,824,1562.59,Australia
937,2025-05-17,Email,Campaign_XYZ,LinkedIn Ads,cpc,Retargeting,19238,18895,9386.03,Germany
938,2025-09-15,Google Ads,Black Friday,Email,cpc,Brand Awareness,448946,8035,5636.21,India
939,2025-05-30,Facebook Ads,Product Launch,Facebook Ads,organic,Brand Awareness,170104,8357,4076.8,UK
940,2024-12-15,Email,Black Friday,Organic Search,organic,Summer Sale,499997,7392,6874.89,UK
941,2025-03-21,LinkedIn Ads,Summer Sale,Instagram Ads,social,Black Friday,19044,15414,2069.39,Australia
942,2024-12-15,Instagram Ads,Summer Sale,Instagram Ads,social,Black Friday,254844,17783,3884.35,India
943,2025-08-29,LinkedIn Ads,Festive Offer,LinkedIn Ads,organic,Black Friday,486909,19179,430.8,UK
944,2025-10-25,YouTube Ads,Festive Offer,Email,social,Festive Offer,368996,13560,8789.01,USA
945,2024-05-16,Instagram Ads,Summer Sale,Organic Search,social,Retargeting,147784,15640,4310.05,Germany
946,2024-08-30,Instagram Ads,Product Launch,YouTube Ads,organic,Retargeting,399195,19281,7612.37,Australia
947,2025-06-26,LinkedIn Ads,Campaign_XYZ,Organic Search,organic,Retargeting,497566,8064,9176.86,USA
948,2024-02-09,Google Ads,Festive Offer,,social,Brand Awareness,206084,676,6562.65,Australia
949,2024-08-16,Instagram Ads,Festive Offer,LinkedIn Ads,organic,Retargeting,100022,6011,3819.89,India
950,2025-07-01,YouTube Ads,Retargeting,YouTube Ads,email,Summer Sale,324476,13674,6233.33,Australia
951,2024-08-10,Email,Retargeting,Facebook Ads,cpc,Festive Offer,279785,12860,3667.28,UK
952,2024-01-06,Google Ads,Festive Offer,YouTube Ads,cpc,Retargeting,162783,14309,5716.41,India
953,2024-11-17,Google Ads,,LinkedIn Ads,email,Festive Offer,120593,10663,4378.44,Australia
954,2025-04-12,Google Ads,Product Launch,Google Ads,email,Festive Offer,375835,19491,1583.7,USA
955,2024-03-15,Instagram Ads,Brand Awareness,,social,Brand Awareness,216589,5917,7823.0,India
956,2024-01-04,Google Ads,,Facebook Ads,social,Black Friday,306026,11073,5014.55,India
957,2025-10-07,LinkedIn Ads,Retargeting,YouTube Ads,cpc,Festive Offer,327296,9261,1982.41,Australia
958,2024-04-27,Google Ads,Product Launch,YouTube Ads,social,Summer Sale,41780,2056,8929.11,Australia
959,2025-08-28,YouTube Ads,Product Launch,Instagram Ads,cpc,Brand Awareness,321727,9804,8546.87,India
960,2025-05-18,Facebook Ads,Retargeting,Instagram Ads,social,Product Launch,311717,9083,5632.38,Germany
961,2025-07-27,YouTube Ads,Product Launch,LinkedIn Ads,social,Festive Offer,28870,2253,9706.15,Germany
962,2025-03-16,Instagram Ads,Product Launch,LinkedIn Ads,cpc,Campaign_XYZ,89718,15114,9278.99,UK
963,2024-07-12,Google Ads,Retargeting,Organic Search,email,Festive Offer,167853,3247,8980.36,India
964,2025-12-15,Google Ads,Summer Sale,,email,Black Friday,448592,9951,1419.59,Germany
965,2025-01-26,LinkedIn Ads,Festive Offer,Google Ads,social,Retargeting,415217,5716,3016.83,USA
966,2024-01-26,Email,Black Friday,,email,Brand Awareness,120752,9306,4160.88,India
967,2025-03-10,Google Ads,Brand Awareness,LinkedIn Ads,social,Product Launch,342745,12523,8335.9,Germany
968,2024-06-21,Organic Search,Black Friday,YouTube Ads,organic,Brand Awareness,227280,18942,8725.23,Australia
969,2024-10-26,YouTube Ads,Summer Sale,YouTube Ads,organic,Retargeting,132959,1768,7539.7,USA
970,2025-10-06,Instagram Ads,Campaign_XYZ,Email,organic,Brand Awareness,110950,11574,4776.75,UK
971,2024-11-21,Facebook Ads,Summer Sale,YouTube Ads,email,Product Launch,483417,15815,1702.82,Germany
972,2025-02-13,Google Ads,,Email,email,Brand Awareness,67280,2643,448.44,Australia
973,2024-04-27,Facebook Ads,Black Friday,Email,cpc,Summer Sale,90156,17906,7023.09,USA
974,2025-12-24,Google Ads,Summer Sale,,email,Summer Sale,414036,748,9942.13,USA
975,2024-08-12,Instagram Ads,Black Friday,YouTube Ads,social,Retargeting,22547,7618,3520.17,UK
976,2025-06-15,Email,Summer Sale,Organic Search,cpc,Campaign_XYZ,330384,1275,5730.45,Australia
977,2024-04-22,YouTube Ads,Brand Awareness,YouTube Ads,email,Campaign_XYZ,320698,13230,8124.76,Germany
978,2024-05-19,Instagram Ads,Summer Sale,Instagram Ads,cpc,Product Launch,244987,2752,1946.17,India
979,2025-07-12,Facebook Ads,Black Friday,Email,email,Product Launch,70600,2254,8312.61,USA
980,2024-01-01,Google Ads,Product Launch,Facebook Ads,social,Product Launch,497746,19760,6290.9,Germany
981,2024-03-30,Facebook Ads,Black Friday,Email,organic,Product Launch,52108,2278,5741.5,India
982,2025-10-15,YouTube Ads,Retargeting,Facebook Ads,organic,Product Launch,273862,10698,7646.59,Germany
983,2024-11-15,Organic Search,,YouTube Ads,social,Campaign_XYZ,445070,4998,2485.39,Germany
984,2025-07-03,Instagram Ads,Brand Awareness,LinkedIn Ads,cpc,Black Friday,244916,3149,6186.33,USA
985,2024-05-18,Facebook Ads,Festive Offer,Google Ads,organic,Brand Awareness,5214,13208,2479.72,USA
986,2025-05-25,Facebook Ads,Brand Awareness,Organic Search,email,Festive Offer,353741,12949,1877.4,Germany
987,2024-09-15,YouTube Ads,Brand Awareness,YouTube Ads,email,Product Launch,453716,17972,6271.21,Germany
988,2025-11-03,Organic Search,Summer Sale,Google Ads,cpc,Campaign_XYZ,380333,8843,2765.88,UK
989,2025-11-20,Google Ads,Brand Awareness,Instagram Ads,cpc,Festive Offer,78038,10306,7172.35,India
990,2024-01-10,Organic Search,Black Friday,Facebook Ads,social,Summer Sale,366575,7028,5193.41,Australia
991,2024-09-17,Facebook Ads,Festive Offer,Organic Search,organic,Campaign_XYZ,174098,12148,6980.04,Australia
992,2025-10-11,YouTube Ads,Campaign_XYZ,,cpc,Festive Offer,229745,595,8927.03,UK
993,2024-06-20,Google Ads,Product Launch,LinkedIn Ads,organic,Campaign_XYZ,113424,5982,1468.64,Germany
994,2024-01-13,Organic Search,Campaign_XYZ,LinkedIn Ads,organic,Festive Offer,390251,6253,760.71,Germany
995,2024-06-16,Organic Search,Brand Awareness,Email,email,Campaign_XYZ,246453,8425,4059.18,UK
996,2025-10-03,Organic Search,Black Friday,Organic Search,cpc,Brand Awareness,129899,17271,7195.41,Australia
997,2025-08-18,Email,Summer Sale,Organic Search,social,Festive Offer,11007,18326,8872.9,USA
998,2024-11-16,Google Ads,Summer Sale,Organic Search,cpc,Retargeting,241366,17822,444.46,USA
999,2024-11-14,Organic Search,Product Launch,YouTube Ads,organic,Campaign_XYZ,443132,14290,7950.29,Germany
1000,2025-09-04,Email,Product Launch,Email,email,Retargeting,302449,17891,846.63,India
1001,2024-11-24,Instagram Ads,Black Friday,LinkedIn Ads,cpc,Campaign_XYZ,422421,11512,5847.7,Australia
1002,2025-07-03,YouTube Ads,Product Launch,LinkedIn Ads,cpc,Product Launch,119744,19234,3506.62,India
1003,2025-02-22,Organic Search,Product Launch,Email,cpc,Black Friday,50349,3353,274.78,Germany
1004,2025-08-28,Google Ads,Summer Sale,Instagram Ads,social,Campaign_XYZ,434615,11877,1061.23,Australia
1005,2024-04-04,Email,Black Friday,Google Ads,social,Black Friday,229472,3336,3601.89,USA
1006,2025-08-03,Email,Festive Offer,Facebook Ads,social,Brand Awareness,291091,7539,9542.16,USA
1007,2024-11-13,Instagram Ads,Product Launch,LinkedIn Ads,social,Black Friday,308419,17606,1632.84,India
1008,2024-08-23,LinkedIn Ads,,Email,email,Festive Offer,137035,15817,2792.57,Australia
1009,2024-11-29,YouTube Ads,Brand Awareness,LinkedIn Ads,email,Retargeting,123656,1761,9941.92,Germany
1010,2025-01-10,LinkedIn Ads,Summer Sale,Instagram Ads,social,Product Launch,48197,5546,4858.14,UK
1011,2025-04-03,Google Ads,Festive Offer,Organic Search,organic,Summer Sale,154752,17462,2696.23,UK
1012,2024-05-16,YouTube Ads,Summer Sale,Organic Search,social,Festive Offer,191988,12965,6197.8,UK
1013,2025-08-10,Instagram Ads,Summer Sale,Facebook Ads,social,Retargeting,222094,2300,4416.72,Germany
1014,2025-06-30,Google Ads,Retargeting,Organic Search,organic,Retargeting,360118,15446,8597.25,UK
1015,2025-05-27,YouTube Ads,Black Friday,Organic Search,cpc,Brand Awareness,153318,4433,178.99,India
1016,2024-10-22,YouTube Ads,Brand Awareness,Instagram Ads,organic,Festive Offer,326029,7501,9968.09,USA
1017,2024-11-15,LinkedIn Ads,Product Launch,Google Ads,organic,Campaign_XYZ,387205,9310,756.49,UK
1018,2025-07-25,Google Ads,Brand Awareness,,email,Black Friday,397557,4727,5417.52,USA
1019,2024-12-14,Instagram Ads,Black Friday,Facebook Ads,cpc,Summer Sale,376601,3538,7004.26,India
1020,2024-08-16,Instagram Ads,Summer Sale,Organic Search,organic,Summer Sale,270891,3262,5543.32,Australia
1021,2024-09-26,Google Ads,Retargeting,Facebook Ads,social,Campaign_XYZ,468200,966,3077.66,Australia
1022,2024-10-17,Google Ads,Black Friday,LinkedIn Ads,organic,Black Friday,208548,18528,8568.78,Germany
1023,2025-12-25,Email,Festive Offer,Google Ads,email,Campaign_XYZ,101866,11480,4361.19,USA
1024,2024-06-13,Facebook Ads,Festive Offer,YouTube Ads,organic,Product Launch,344276,6319,3076.94,Germany
1025,2024-01-05,LinkedIn Ads,Black Friday,LinkedIn Ads,social,Black Friday,64409,12809,7706.5,UK
1026,2025-01-13,Google Ads,Product Launch,,cpc,Product Launch,162699,6092,1543.97,Germany
1027,2024-03-18,Google Ads,Brand Awareness,Email,email,Summer Sale,346731,8862,2129.59,India
1028,2025-02-13,Facebook Ads,Brand Awareness,Instagram Ads,cpc,Festive Offer,220306,14755,2602.42,Germany
1029,2025-07-27,Facebook Ads,Product Launch,Instagram Ads,email,Brand Awareness,72949,6781,4405.32,UK
1030,2024-05-11,YouTube Ads,Retargeting,,social,Retargeting,347712,11589,301.33,UK
1031,2025-08-23,Organic Search,Summer Sale,Email,email,Festive Offer,334414,16498,9918.58,India
1032,2024-02-11,Instagram Ads,Campaign_XYZ,Facebook Ads,cpc,Summer Sale,304740,3748,6041.49,USA
1033,2024-03-29,LinkedIn Ads,Campaign_XYZ,Email,cpc,Summer Sale,31786,251,9710.12,Australia
1034,2025-02-05,YouTube Ads,Summer Sale,Facebook Ads,organic,Summer Sale,123887,4287,8093.79,India
1035,2024-10-22,Google Ads,Festive Offer,YouTube Ads,cpc,Retargeting,84499,16384,1429.67,Australia
1036,2024-10-21,Facebook Ads,Retargeting,YouTube Ads,organic,Product Launch,24999,19603,2169.77,India
1037,2025-09-07,Email,,LinkedIn Ads,cpc,Brand Awareness,148590,2914,441.05,India
1038,2025-06-09,Instagram Ads,Campaign_XYZ,YouTube Ads,organic,Festive Offer,160479,6410,8354.53,Germany
1039,2025-11-21,YouTube Ads,Black Friday,Email,social,Festive Offer,327447,15376,5975.23,Germany
1040,2025-09-28,Email,Brand Awareness,Facebook Ads,organic,Brand Awareness,292645,15995,2229.14,Germany
1041,2025-02-25,Instagram Ads,,Email,cpc,Brand Awareness,103424,5462,9703.84,India
1042,2024-01-23,Organic Search,Brand Awareness,LinkedIn Ads,social,Product Launch,298424,9399,7393.72,Germany
1043,2025-07-28,Organic Search,Black Friday,LinkedIn Ads,email,Festive Offer,449473,18743,7084.64,India
1044,2024-05-22,Email,Product Launch,Organic Search,cpc,Black Friday,292189,6477,2743.24,Germany
1045,2025-10-26,Facebook Ads,Product Launch,,organic,Black Friday,486571,151,3202.4,Australia
1046,2024-05-24,YouTube Ads,Retargeting,YouTube Ads,email,Brand Awareness,482983,426,6712.99,USA
1047,2024-08-12,YouTube Ads,Black Friday,Instagram Ads,organic,Summer Sale,25432,8447,5976.16,Germany
1048,2025-05-17,Organic Search,Black Friday,Instagram Ads,email,Summer Sale,449913,11966,6508.11,UK
1049,2025-09-07,Instagram Ads,Retargeting,Google Ads,social,Retargeting,289889,15422,8800.35,USA
1050,2024-04-13,Email,,Facebook Ads,cpc,Black Friday,423659,10299,1687.97,UK
1051,2024-02-08,Facebook Ads,Product Launch,Google Ads,social,Summer Sale,383864,3713,1251.7,USA
1052,2024-07-16,Google Ads,Product Launch,Facebook Ads,cpc,Campaign_XYZ,259606,13528,5689.87,Germany
1053,2025-10-07,YouTube Ads,Festive Offer,YouTube Ads,email,Brand Awareness,439133,1110,5051.54,Australia
1054,2025-08-01,Google Ads,Black Friday,YouTube Ads,social,Retargeting,428216,15751,4088.41,Germany
1055,2025-01-25,Facebook Ads,Product Launch,LinkedIn Ads,cpc,Black Friday,438548,5174,9056.66,India
1056,2024-06-27,Organic Search,Campaign_XYZ,LinkedIn Ads,email,Retargeting,358976,9131,5627.96,UK
1057,2025-07-07,YouTube Ads,Product Launch,LinkedIn Ads,social,Summer Sale,239521,17996,5715.79,USA
1058,2025-03-23,YouTube Ads,,LinkedIn Ads,social,Brand Awareness,371178,19629,3727.65,Australia
1059,2025-05-14,Email,Retargeting,Instagram Ads,social,Campaign_XYZ,377794,12740,3506.31,UK
1060,2024-01-15,Google Ads,Black Friday,Organic Search,social,Brand Awareness,322168,860,9877.28,Australia
1061,2025-09-14,Organic Search,Campaign_XYZ,LinkedIn Ads,organic,Brand Awareness,486237,9300,6268.42,UK
1062,2025-10-30,Email,Summer Sale,LinkedIn Ads,email,Summer Sale,399869,10088,8268.65,Germany
1063,2024-10-15,LinkedIn Ads,Black Friday,LinkedIn Ads,organic,Campaign_XYZ,235534,4462,4529.84,India
1064,2025-04-22,Google Ads,,Facebook Ads,email,Campaign_XYZ,449294,4448,1999.36,UK
1065,2024-08-18,Google Ads,Black Friday,Email,email,Product Launch,332769,9367,3315.93,Australia
1066,2025-02-23,LinkedIn Ads,Campaign_XYZ,LinkedIn Ads,email,Festive Offer,288338,707,3526.66,Germany
1067,2024-06-05,Facebook Ads,Summer Sale,,cpc,Festive Offer,459735,102,5692.63,USA
1068,2025-07-03,Facebook Ads,Summer Sale,LinkedIn Ads,email,Brand Awareness,385611,12682,1630.7,USA
1069,2025-03-16,YouTube Ads,Campaign_XYZ,LinkedIn Ads,social,Festive Offer,252663,17542,3931.48,Germany
1070,2024-04-06,Instagram Ads,Black Friday,Instagram Ads,organic,Product Launch,44748,1036,1095.71,USA
1071,2025-02-14,Email,Festive Offer,Email,social,Brand Awareness,122778,8452,5015.65,Australia
1072,2024-10-15,Instagram Ads,Product Launch,LinkedIn Ads,social,Product Launch,486237,825,9479.5,India
1073,2024-09-10,YouTube Ads,Brand Awareness,Email,organic,Black Friday,315140,9156,3455.44,Germany
1074,2024-07-14,Instagram Ads,Product Launch,Facebook Ads,social,Festive Offer,103605,12520,592.15,India
1075,2025-08-20,Google Ads,Summer Sale,YouTube Ads,cpc,Campaign_XYZ,132070,555,6126.73,India
1076,2025-06-05,Google Ads,Black Friday,Email,social,Black Friday,46638,3348,6383.82,Germany
1077,2025-05-31,LinkedIn Ads,Black Friday,Email,social,Brand Awareness,195216,10479,4847.74,UK
1078,2025-09-26,LinkedIn Ads,Black Friday,,organic,Campaign_XYZ,452256,16007,4028.91,Australia
1079,2024-04-27,YouTube Ads,Black Friday,Organic Search,social,Retargeting,343427,11155,8937.38,Germany
1080,2024-06-07,YouTube Ads,Festive Offer,LinkedIn Ads,organic,Retargeting,28980,19435,9390.53,Australia
1081,2024-08-15,Organic Search,,LinkedIn Ads,email,Summer Sale,496823,16198,6764.3,India
1082,2024-08-03,YouTube Ads,Retargeting,Instagram Ads,email,Black Friday,159083,16694,5062.13,India
1083,2025-11-26,Google Ads,Summer Sale,Organic Search,cpc,Black Friday,158158,2001,768.72,UK
1084,2024-01-15,Instagram Ads,Brand Awareness,YouTube Ads,organic,Retargeting,221541,2420,3080.28,India
1085,2024-06-05,Email,Product Launch,,organic,Brand Awareness,71498,6203,2922.41,Germany
1086,2025-10-09,Organic Search,Retargeting,Instagram Ads,organic,Campaign_XYZ,175350,15350,676.6,Australia
