spend_id,date,channel,campaign,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,country,ctr,cpc
3135,2025-09-23,Email,Festive Offer,YouTube Ads,cpc,Festive Offer,227118,8694,2405.45,USA,0.038279660793067924,0.2766793190706234
3136,2024-05-06,Facebook Ads,Black Friday,Instagram Ads,cpc,Retargeting,170535,1679,8950.01,Germany,0.009845486263816813,5.330559857057772
3137,2024-09-11,Organic Search,Black Friday,LinkedIn Ads,social,Festive Offer,125679,10502,9561.54,USA,0.08356209072319162,0.9104494382022472
3138,2025-11-25,YouTube Ads,Retargeting,Instagram Ads,organic,Retargeting,228142,19746,5808.85,UK,0.08655135836452736,0.2941785678112023
3139,2024-01-16,Organic Search,Brand Awareness,Google Ads,social,Product Launch,45587,14794,3785.51,Germany,0.3245223418957159,0.2558814384209815
3140,2025-04-21,Organic Search,Campaign_XYZ,Google Ads,email,Festive Offer,323341,608,7681.39,India,0.0018803677850937556,12.633865131578949
3141,2024-03-02,YouTube Ads,Summer Sale,YouTube Ads,organic,Festive Offer,451420,8120,351.29,USA,0.017987683310442603,0.043262315270935964
3142,2025-03-07,YouTube Ads,Summer Sale,Email,social,Brand Awareness,419964,10957,9295.78,USA,0.026090331552228285,0.848387332298987
3143,2025-10-31,Email,Festive Offer,Unknown,organic,Product Launch,435947,1118,4138.37,Australia,0.0025645319270461778,3.701583184257603
3144,2024-09-24,YouTube Ads,Summer Sale,YouTube Ads,cpc,Summer Sale,67463,10996,3155.16,India,0.16299304804114848,0.28693706802473623
3145,2024-02-04,Google Ads,Festive Offer,LinkedIn Ads,social,Retargeting,246558,9502,1356.66,Australia,0.03853859943704929,0.14277625762997265
3146,2025-07-29,Google Ads,Retargeting,LinkedIn Ads,social,Campaign_XYZ,339780,11012,9556.19,India,0.03240920595679558,0.8677978568833999
3147,2025-05-08,LinkedIn Ads,Retargeting,Unknown,cpc,Campaign_XYZ,341923,15522,8129.2,USA,0.045396185690930416,0.5237211699523258
3148,2025-07-15,YouTube Ads,Product Launch,Organic Search,organic,Product Launch,424994,5948,7267.01,USA,0.013995491701059308,1.221756893073302
3149,2025-04-13,Facebook Ads,Festive Offer,Unknown,cpc,Campaign_XYZ,173637,7860,9316.55,UK,0.04526684980735673,1.1853117048346056
3150,2025-10-22,LinkedIn Ads,Campaign_XYZ,Facebook Ads,organic,Product Launch,209706,8046,9602.33,Germany,0.03836800091556751,1.1934290330599056
3151,2024-11-20,Email,Retargeting,LinkedIn Ads,social,Campaign_XYZ,119788,16883,2757.63,UK,0.1409406618359101,0.16333767695314813
3152,2024-10-30,YouTube Ads,Festive Offer,Organic Search,organic,Summer Sale,316390,3689,7886.6,India,0.011659660545529252,2.137869341284901
3153,2024-10-02,Google Ads,Campaign_XYZ,Google Ads,organic,Product Launch,179258,1963,7693.11,India,0.01095069676109295,3.9190575649516046
3154,2025-11-14,Facebook Ads,Campaign_XYZ,YouTube Ads,email,Retargeting,384815,11039,5617.43,India,0.028686511700427478,0.5088712745719721
3155,2024-07-19,LinkedIn Ads,Summer Sale,Email,email,Campaign_XYZ,393574,4683,1589.21,India,0.011898651841839147,0.3393572496263079
3156,2025-03-20,Facebook Ads,Product Launch,Organic Search,email,Black Friday,179724,5378,9409.42,Germany,0.029923660724221583,1.7496132391223502
3157,2024-11-19,YouTube Ads,Brand Awareness,Instagram Ads,cpc,Black Friday,47558,5459,3222.28,USA,0.114786155851802,0.5902692800879282
3158,2024-02-04,Instagram Ads,Black Friday,Organic Search,cpc,Brand Awareness,32244,18979,5830.91,UK,0.5886056320555763,0.307229569524211
3159,2025-04-26,Facebook Ads,Black Friday,LinkedIn Ads,email,Summer Sale,157649,4861,291.86,USA,0.030834321816186592,0.06004114379757252
3160,2025-12-28,Facebook Ads,Product Launch,Email,social,Brand Awareness,480109,5377,4348.53,Australia,0.011199540104434618,0.8087279151943463
3161,2025-04-24,Email,Festive Offer,Organic Search,social,Black Friday,254504,3511,6207.25,UK,0.013795460975073084,1.7679436058103104
3162,2024-03-05,Google Ads,Festive Offer,Unknown,social,Summer Sale,460165,7583,3871.5,India,0.016478871709060882,0.5105499142819464
3163,2024-01-08,YouTube Ads,Festive Offer,Organic Search,cpc,Product Launch,30386,1509,4823.35,India,0.049661028105048376,3.1963883366467862
3164,2024-10-27,Facebook Ads,Brand Awareness,YouTube Ads,organic,Product Launch,457883,11460,2001.05,Australia,0.02502822773503275,0.17461169284467715
3165,2024-12-08,YouTube Ads,Campaign_XYZ,Email,cpc,Retargeting,23312,14381,3567.2,UK,0.6168925875085792,0.2480495097698352
3166,2025-03-06,Google Ads,Black Friday,Google Ads,email,Festive Offer,478150,16890,7261.31,Germany,0.035323643208198266,0.4299177027827117
3167,2025-02-27,Email,Unknown,LinkedIn Ads,organic,Black Friday,371127,8218,9700.15,Germany,0.022143363323067305,1.1803541007544414
3168,2024-11-27,YouTube Ads,Unknown,LinkedIn Ads,social,Product Launch,255734,5580,4740.99,India,0.021819546872922646,0.8496397849462365
3169,2025-03-13,Organic Search,Retargeting,Unknown,cpc,Summer Sale,261996,694,6891.86,India,0.0026488954029832514,9.930634005763688
3170,2025-08-10,Google Ads,Summer Sale,Instagram Ads,cpc,Festive Offer,9718,10571,9764.26,India,1.0877752623996708,0.9236836628511967
3171,2024-06-22,Google Ads,Brand Awareness,YouTube Ads,email,Festive Offer,66536,12751,7770.44,Australia,0.1916406156065889,0.6093984785507018
3172,2025-07-12,LinkedIn Ads,Festive Offer,Organic Search,social,Product Launch,369910,7314,200.29,Australia,0.019772377064691413,0.027384468143286846
3173,2025-06-10,Email,Black Friday,Organic Search,cpc,Brand Awareness,232907,13798,9361.85,USA,0.05924253028032648,0.6784932598927381
3174,2025-10-20,Email,Summer Sale,Facebook Ads,cpc,Brand Awareness,262051,5797,8679.01,Australia,0.02212164807613785,1.4971554252199415
3175,2024-01-26,Organic Search,Product Launch,LinkedIn Ads,organic,Brand Awareness,149527,2811,2784.02,UK,0.01879928039752018,0.9904019921736037
3176,2025-08-27,YouTube Ads,Festive Offer,Organic Search,cpc,Festive Offer,255645,14351,1897.36,Australia,0.05613643920280076,0.13221099574942513
3177,2025-02-09,Instagram Ads,Black Friday,Google Ads,organic,Brand Awareness,48078,16903,9002.32,UK,0.35157452473064604,0.5325871147133645
3178,2024-08-19,Organic Search,Summer Sale,LinkedIn Ads,cpc,Brand Awareness,278686,8550,6918.04,Germany,0.03067968968660069,0.8091274853801169
3179,2025-06-16,LinkedIn Ads,Retargeting,LinkedIn Ads,social,Festive Offer,380719,6067,2446.21,USA,0.0159356375699663,0.4031992747651228
3180,2025-07-03,Email,Brand Awareness,Facebook Ads,email,Retargeting,122204,6897,7167.43,Australia,0.05643841445451867,1.0392098013629114
3181,2025-05-19,Google Ads,Product Launch,Facebook Ads,social,Brand Awareness,459453,9030,6042.23,Germany,0.01965380572115102,0.6691284606866001
3182,2025-10-30,Email,Black Friday,YouTube Ads,email,Retargeting,392706,16724,3161.23,UK,0.04258656603158597,0.18902355895718728
3183,2024-06-27,Organic Search,Campaign_XYZ,Organic Search,cpc,Retargeting,405986,479,5612.05,USA,0.0011798436399284705,11.716179540709813
3184,2024-05-11,Instagram Ads,Retargeting,Organic Search,social,Product Launch,385737,647,5319.95,Germany,0.0016773086325657118,8.222488408037094
3185,2025-03-30,Facebook Ads,Brand Awareness,LinkedIn Ads,organic,Festive Offer,101299,8100,5146.77,UK,0.07996130267821006,0.6354037037037038
3186,2024-12-13,Facebook Ads,Brand Awareness,LinkedIn Ads,email,Summer Sale,397793,4577,5221.93,USA,0.011505984268199793,1.140906707450295
3187,2025-06-23,Email,Campaign_XYZ,Instagram Ads,email,Brand Awareness,376355,1607,104.01,India,0.00426990474419099,0.06472308649657747
3188,2025-02-09,Email,Retargeting,Instagram Ads,cpc,Summer Sale,121897,722,2759.47,Australia,0.005923033380641033,3.8219806094182824
3189,2024-03-16,LinkedIn Ads,Black Friday,Organic Search,email,Black Friday,166549,2904,4365.58,India,0.01743631003488463,1.5032988980716253
3190,2025-08-01,Email,Brand Awareness,Email,email,Retargeting,15322,18012,1359.81,India,1.1755645477091763,0.07549467021985343
3191,2025-05-06,Instagram Ads,Product Launch,Email,email,Campaign_XYZ,170957,17866,7516.73,India,0.10450581140286738,0.4207281988133885
3192,2024-07-12,Email,Summer Sale,Google Ads,cpc,Black Friday,58813,5571,8484.18,Germany,0.09472395558805026,1.5229186860527733
3193,2024-06-10,YouTube Ads,Product Launch,Organic Search,social,Retargeting,52442,8282,8195.94,India,0.15792685252278707,0.9896087901473075
3194,2024-12-12,Organic Search,Festive Offer,Organic Search,cpc,Brand Awareness,402744,4529,4650.4,India,0.011245356851995313,1.0268050342238904
3195,2024-12-26,Instagram Ads,Brand Awareness,Organic Search,organic,Black Friday,467722,19367,6937.95,Germany,0.04140707514292678,0.35823565859451645
3196,2025-08-06,LinkedIn Ads,Summer Sale,Unknown,email,Festive Offer,149211,17748,861.17,Australia,0.11894565414078051,0.04852208699571783
3197,2024-03-27,YouTube Ads,Unknown,Instagram Ads,email,Product Launch,229472,18249,2074.02,USA,0.07952604239297169,0.11365115896761466
3198,2024-09-18,YouTube Ads,Summer Sale,Email,social,Black Friday,372241,4328,564.7,USA,0.011626876136696388,0.13047597042513864
3199,2024-08-01,Organic Search,Summer Sale,Organic Search,email,Retargeting,76447,1945,9657.86,Australia,0.02544246340601986,4.9654807197943445
3200,2025-10-26,Facebook Ads,Unknown,Google Ads,social,Festive Offer,8212,17497,5785.69,Germany,2.130662445202143,0.33066754300737267
3201,2025-12-22,Instagram Ads,Summer Sale,LinkedIn Ads,email,Retargeting,298011,13960,1834.88,India,0.046843908446332516,0.13143839541547278
3202,2025-07-26,Organic Search,Brand Awareness,Email,email,Summer Sale,327806,11538,7104.7,USA,0.03519764738900447,0.6157652972785578
3203,2024-09-18,YouTube Ads,Campaign_XYZ,Facebook Ads,cpc,Campaign_XYZ,99716,5454,4942.38,Australia,0.054695334750691965,0.9061936193619362
3204,2025-12-30,LinkedIn Ads,Campaign_XYZ,Email,cpc,Campaign_XYZ,225796,8576,4399.15,Australia,0.03798118655777782,0.5129605876865672
3205,2024-10-09,Organic Search,Festive Offer,LinkedIn Ads,organic,Black Friday,310816,12475,9143.19,India,0.040136286420261506,0.7329210420841684
3206,2025-10-09,Facebook Ads,Festive Offer,Instagram Ads,social,Product Launch,82682,5643,7111.24,Australia,0.06824943760431533,1.260187843345738
3207,2025-04-11,YouTube Ads,Campaign_XYZ,YouTube Ads,organic,Brand Awareness,61624,12825,6937.52,Germany,0.20811696741529273,0.5409372319688109
3208,2025-01-14,Organic Search,Unknown,YouTube Ads,cpc,Summer Sale,397209,2726,1063.36,Germany,0.006862885785568806,0.3900807043286867
3209,2024-12-27,Instagram Ads,Black Friday,Instagram Ads,social,Black Friday,12654,5315,1011.08,USA,0.42002528844634107,0.19023142050799624
3210,2025-03-24,Facebook Ads,Festive Offer,LinkedIn Ads,cpc,Summer Sale,1246,14794,6677.89,UK,11.873194221508829,0.45139178045153444
3211,2025-03-16,Instagram Ads,Brand Awareness,Google Ads,social,Black Friday,319858,9775,1649.26,Australia,0.030560436193560893,0.1687222506393862
3212,2024-04-02,Instagram Ads,Black Friday,Email,email,Campaign_XYZ,307882,17542,4587.21,Germany,0.05697637406538869,0.2614986888610193
3213,2025-09-12,Instagram Ads,Retargeting,Email,organic,Brand Awareness,171817,18020,5741.07,India,0.1048790282684484,0.3185943396226415
3214,2025-02-27,Organic Search,Retargeting,Google Ads,organic,Brand Awareness,450874,3911,3942.1,India,0.008674263763268674,1.0079519304525697
3215,2024-05-21,Facebook Ads,Retargeting,YouTube Ads,social,Campaign_XYZ,484739,5004,943.03,UK,0.010323081080746546,0.1884552358113509
3216,2024-10-17,Organic Search,Unknown,Organic Search,organic,Product Launch,319391,1162,7459.17,UK,0.003638173899702872,6.419251290877797
3217,2025-03-07,Organic Search,Retargeting,Organic Search,cpc,Summer Sale,227843,1162,8861.82,UK,0.005100003072291007,7.626351118760757
3218,2025-11-19,Organic Search,Product Launch,Instagram Ads,organic,Product Launch,211264,10508,1700.66,India,0.04973871554074523,0.16184430909783024
3219,2025-10-14,YouTube Ads,Campaign_XYZ,Organic Search,social,Black Friday,147250,19323,8555.63,Australia,0.13122580645161291,0.44276923873104584
3220,2025-12-01,Email,Brand Awareness,Instagram Ads,organic,Brand Awareness,119055,16783,7908.09,Germany,0.14096845995548277,0.47119644878746353
3221,2024-02-18,Google Ads,Black Friday,Organic Search,organic,Brand Awareness,292050,4012,5682.22,India,0.013737373737373737,1.416306081754736
3222,2024-10-28,YouTube Ads,Retargeting,Facebook Ads,cpc,Retargeting,134761,18357,6001.39,Germany,0.136218935745505,0.32692651304679415
3223,2024-07-08,Facebook Ads,Product Launch,YouTube Ads,email,Retargeting,165427,12742,6550.52,UK,0.07702491129017633,0.5140888400565061
3224,2024-05-15,Google Ads,Festive Offer,Instagram Ads,cpc,Campaign_XYZ,330148,92,5295.14,USA,0.00027866290269818383,57.55586956521739
3225,2025-07-08,Google Ads,Product Launch,Facebook Ads,organic,Product Launch,66768,11787,8458.99,Australia,0.17653666427030912,0.7176541952999067
3226,2025-02-07,Google Ads,Product Launch,Unknown,organic,Summer Sale,171725,5927,4793.58,UK,0.03451448536904935,0.8087700354310781
3227,2025-08-24,Email,Brand Awareness,YouTube Ads,email,Campaign_XYZ,123699,6024,5515.82,UK,0.04869885771105668,0.915640770252324
3228,2024-12-06,Organic Search,Retargeting,YouTube Ads,email,Black Friday,129881,15568,463.98,Germany,0.119863567419407,0.02980344295991778
3229,2025-12-04,LinkedIn Ads,Product Launch,Instagram Ads,cpc,Product Launch,146304,15541,1882.69,India,0.10622402668416447,0.12114342706389551
3230,2024-11-13,Facebook Ads,Campaign_XYZ,Instagram Ads,email,Brand Awareness,90060,15968,9047.4,USA,0.1773040195425272,0.5665956913827656
3231,2025-09-09,Email,Product Launch,LinkedIn Ads,cpc,Brand Awareness,101190,17285,1303.56,Australia,0.17081727443423264,0.07541567833381545
3232,2024-12-28,Email,Retargeting,Organic Search,social,Brand Awareness,17693,13406,9050.09,USA,0.7577007856214322,0.6750775772042369
3233,2025-01-16,LinkedIn Ads,Brand Awareness,Google Ads,organic,Black Friday,484216,11634,6395.65,UK,0.024026467526888827,0.5497378373732164
3234,2024-08-20,Google Ads,Product Launch,Google Ads,email,Campaign_XYZ,157591,13351,9209.22,USA,0.08471930503645513,0.689777544753202
3235,2024-12-09,Organic Search,Black Friday,Email,social,Product Launch,354163,13555,8161.63,Australia,0.038273337418081504,0.6021121357432682
3236,2025-07-02,LinkedIn Ads,Summer Sale,Facebook Ads,social,Black Friday,462500,17720,8666.31,UK,0.03831351351351352,0.48906941309255075
3237,2025-07-06,LinkedIn Ads,Festive Offer,Facebook Ads,cpc,Festive Offer,437701,12867,5291.39,Australia,0.029396779993648633,0.4112372736457605
3238,2025-06-12,Email,Summer Sale,LinkedIn Ads,cpc,Brand Awareness,262633,11610,8270.45,USA,0.044206173633930236,0.7123557278208441
3239,2025-07-24,Facebook Ads,Summer Sale,Email,email,Retargeting,330280,15910,4659.22,UK,0.04817124863751968,0.29284852294154623
3240,2024-07-01,Instagram Ads,Brand Awareness,Google Ads,cpc,Product Launch,257300,17482,537.31,UK,0.06794403420132142,0.03073504175723601
3241,2024-02-10,Organic Search,Product Launch,Unknown,social,Retargeting,201431,19049,6548.45,Australia,0.09456836336015807,0.3437687017691217
3242,2025-07-04,LinkedIn Ads,Summer Sale,Organic Search,social,Product Launch,241256,16946,7311.69,India,0.07024074012667042,0.4314699634131948
3243,2025-01-31,Organic Search,Summer Sale,Organic Search,organic,Campaign_XYZ,119002,16616,1105.33,UK,0.1396279054133544,0.06652202696196437
3244,2025-12-04,LinkedIn Ads,Festive Offer,Organic Search,social,Brand Awareness,292171,16308,8177.48,Australia,0.0558166279336416,0.5014397841550159
3245,2025-05-08,Google Ads,Retargeting,Unknown,email,Retargeting,327451,2151,844.22,Australia,0.006568921762340014,0.39247791724779174
3246,2025-10-20,Organic Search,Campaign_XYZ,Google Ads,organic,Retargeting,169770,9346,4471.98,Australia,0.0550509512870354,0.4784913331906698
3247,2024-11-28,Google Ads,Campaign_XYZ,Organic Search,cpc,Product Launch,268873,16593,4930.44,India,0.06171315081841613,0.2971397577291629
3248,2024-05-06,Email,Product Launch,Google Ads,organic,Festive Offer,261683,11699,463.89,Germany,0.044706763526862654,0.03965210701769382
3249,2025-07-11,Google Ads,Product Launch,Email,social,Festive Offer,58143,5618,751.47,UK,0.09662384121906334,0.1337611249555002
3250,2025-07-10,Organic Search,Festive Offer,Unknown,email,Retargeting,498081,8979,4561.38,USA,0.018027188348883012,0.5080053458068827
3251,2024-01-01,YouTube Ads,Retargeting,Instagram Ads,cpc,Retargeting,309076,10553,3181.45,Australia,0.03414370575521878,0.3014735146403866
3252,2024-06-16,Organic Search,Product Launch,Instagram Ads,cpc,Campaign_XYZ,409282,19102,8177.49,USA,0.04667197677884686,0.42809601088891214
3253,2025-09-11,LinkedIn Ads,Campaign_XYZ,Email,social,Brand Awareness,117529,11295,4197.16,Australia,0.09610394030409516,0.3715945108455069
3254,2024-01-19,Google Ads,Campaign_XYZ,Facebook Ads,email,Product Launch,412236,3430,1144.72,Australia,0.008320476620188436,0.33373760932944607
3255,2024-11-27,Facebook Ads,Black Friday,LinkedIn Ads,social,Product Launch,211038,19549,1663.0,UK,0.09263260645002322,0.08506828993810425
3256,2025-08-06,YouTube Ads,Festive Offer,YouTube Ads,social,Summer Sale,117363,1357,6767.38,India,0.011562417456949805,4.987015475313191
3257,2025-03-31,Email,Brand Awareness,Email,email,Product Launch,456392,10436,9505.65,India,0.022866307910743396,0.9108518589497892
3258,2024-04-18,Instagram Ads,Retargeting,Google Ads,social,Brand Awareness,330470,11717,8709.01,USA,0.0354555632886495,0.7432798497909021
3259,2024-09-24,LinkedIn Ads,Festive Offer,Unknown,email,Retargeting,200752,10011,1381.99,Germany,0.04986749820674265,0.13804714813704924
3260,2025-03-20,LinkedIn Ads,Summer Sale,Unknown,email,Campaign_XYZ,373160,19689,262.04,India,0.052762889913173974,0.013308954238407233
3261,2024-08-27,Facebook Ads,Product Launch,Email,social,Summer Sale,171807,2644,361.74,India,0.015389361318223355,0.13681543116490166
3262,2024-10-27,Instagram Ads,Black Friday,Facebook Ads,social,Campaign_XYZ,489918,17666,5593.0,Germany,0.036059095603754095,0.31659685271142307
3263,2025-08-24,Instagram Ads,Campaign_XYZ,Google Ads,organic,Campaign_XYZ,181379,5017,4910.39,India,0.0276603134872284,0.9787502491528802
3264,2024-04-12,Email,Black Friday,YouTube Ads,cpc,Retargeting,417514,8816,232.63,UK,0.021115459601354684,0.026387250453720507
3265,2024-09-06,Email,Brand Awareness,Organic Search,cpc,Product Launch,42893,16515,665.52,UK,0.3850278600237801,0.04029791099000908
3266,2025-03-28,YouTube Ads,Festive Offer,Instagram Ads,email,Black Friday,222759,15448,9997.57,USA,0.06934848872548359,0.6471756861729674
3267,2025-06-03,LinkedIn Ads,Black Friday,LinkedIn Ads,organic,Retargeting,125213,8527,9652.92,USA,0.06809995767212669,1.1320417497361324
